Set1,Set2,Score,IsLinkValid
154,81,0.169192032,FALSE
160,83,0.168931132,FALSE
159,98,0.168548504,TRUE
134,89,0.168160377,TRUE
134,95,0.166874496,FALSE
134,81,0.166592262,TRUE
160,85,0.166264002,FALSE
140,82,0.164424838,FALSE
150,82,0.164144968,FALSE
134,83,0.161995588,TRUE
140,97,0.161659928,FALSE
134,92,0.158317236,TRUE
155,100,0.157864363,FALSE
150,103,0.156433625,FALSE
137,87,0.155375834,FALSE
140,100,0.15443895,FALSE
140,91,0.154071494,FALSE
155,84,0.153330387,FALSE
150,100,0.15123942,FALSE
134,85,0.150754525,TRUE
120,51,0.149838471,TRUE
114,58,0.148100106,FALSE
134,88,0.147761249,TRUE
140,89,0.14655216,FALSE
155,92,0.146087255,FALSE
155,91,0.145792909,FALSE
150,89,0.145607853,FALSE
144,87,0.145541254,FALSE
120,54,0.144251656,TRUE
140,81,0.143938131,FALSE
151,68,0.143203023,TRUE
150,81,0.143004373,FALSE
120,55,0.142705546,TRUE
134,91,0.142566465,TRUE
160,88,0.142550346,FALSE
120,56,0.142307972,TRUE
120,53,0.140084657,TRUE
140,83,0.139897388,FALSE
120,52,0.139736704,TRUE
148,81,0.139666807,TRUE
134,90,0.139407859,TRUE
140,103,0.138589875,FALSE
134,86,0.138523531,TRUE
151,67,0.137847961,TRUE
155,82,0.137557424,FALSE
150,102,0.135976315,FALSE
155,97,0.13589216,FALSE
150,106,0.135653695,FALSE
137,104,0.13497148,FALSE
155,95,0.134711247,FALSE
151,73,0.133106247,TRUE
148,82,0.133088355,TRUE
132,65,0.132599508,TRUE
151,72,0.131656143,TRUE
140,94,0.130900941,FALSE
151,74,0.130806937,TRUE
134,100,0.130765469,FALSE
121,61,0.130318357,FALSE
150,105,0.130309152,FALSE
132,61,0.130034674,TRUE
148,84,0.129679082,TRUE
155,99,0.129276336,FALSE
134,94,0.128916479,FALSE
140,106,0.128906597,FALSE
150,90,0.128455014,FALSE
134,93,0.128399614,TRUE
134,96,0.127775398,FALSE
132,51,0.127714438,FALSE
150,86,0.127640165,FALSE
155,89,0.127011113,FALSE
151,75,0.126965038,TRUE
150,93,0.12685553,FALSE
132,56,0.126820222,FALSE
150,83,0.126728108,FALSE
144,104,0.126169624,FALSE
150,97,0.125786544,FALSE
160,100,0.125731573,FALSE
132,66,0.125322215,FALSE
148,83,0.125036322,TRUE
134,99,0.125024037,FALSE
132,67,0.124964544,FALSE
134,97,0.124780545,FALSE
150,85,0.124727291,FALSE
155,81,0.124704556,FALSE
137,98,0.123891085,FALSE
140,105,0.123827879,FALSE
151,70,0.123528714,TRUE
148,85,0.123062215,TRUE
148,89,0.121987256,TRUE
155,94,0.121975644,FALSE
151,69,0.121934785,TRUE
150,101,0.121906252,FALSE
138,94,0.120793057,TRUE
140,90,0.119725218,FALSE
138,95,0.119665013,TRUE
150,99,0.119662705,FALSE
151,76,0.119342405,TRUE
140,99,0.119287809,FALSE
140,93,0.119102181,FALSE
154,82,0.119060741,FALSE
140,86,0.118965745,FALSE
151,78,0.118670136,TRUE
148,94,0.118568811,TRUE
155,93,0.118368207,FALSE
151,77,0.118272062,TRUE
140,102,0.117491306,FALSE
140,85,0.11625083,FALSE
117,89,0.116186156,FALSE
144,98,0.116049346,FALSE
120,57,0.115769523,TRUE
138,97,0.115314282,TRUE
116,66,0.115031532,FALSE
132,62,0.114797353,TRUE
121,65,0.114712796,FALSE
148,92,0.114659281,TRUE
134,87,0.114218742,TRUE
151,79,0.113638547,TRUE
140,95,0.11310418,FALSE
134,103,0.11208075,TRUE
148,88,0.111530149,TRUE
155,90,0.111299856,FALSE
142,51,0.110639859,TRUE
155,86,0.110593829,FALSE
160,87,0.11019074,FALSE
160,97,0.109990906,FALSE
132,58,0.109989413,TRUE
117,81,0.109980462,FALSE
155,83,0.109803578,FALSE
117,88,0.10971723,FALSE
151,66,0.109574102,TRUE
148,103,0.109363751,TRUE
157,93,0.108756889,FALSE
138,96,0.108393714,TRUE
140,98,0.108075592,FALSE
155,85,0.10806997,FALSE
155,103,0.107964075,FALSE
142,56,0.107757937,TRUE
140,101,0.10749917,FALSE
132,54,0.107492084,FALSE
148,90,0.107334751,TRUE
151,71,0.107320303,TRUE
148,86,0.106653877,TRUE
132,55,0.106339969,FALSE
132,107,0.106305338,FALSE
156,94,0.106260633,FALSE
148,91,0.10555225,TRUE
134,102,0.105296451,TRUE
160,99,0.104636068,FALSE
148,102,0.104409588,TRUE
132,53,0.10438696,FALSE
132,52,0.104127675,FALSE
114,61,0.103851824,FALSE
132,57,0.103170022,FALSE
160,95,0.102616684,FALSE
160,103,0.102436611,FALSE
132,113,0.102099876,FALSE
126,84,0.101853335,FALSE
132,112,0.101848404,FALSE
137,88,0.101553471,FALSE
134,106,0.101387057,TRUE
159,74,0.101273351,FALSE
117,84,0.101148884,FALSE
155,98,0.100867898,FALSE
117,90,0.100585062,FALSE
134,101,0.100166939,TRUE
117,86,0.099947004,FALSE
155,96,0.099825238,FALSE
117,83,0.09923283,FALSE
142,54,0.099142457,TRUE
140,96,0.098888452,FALSE
119,94,0.09880416,FALSE
134,98,0.098685645,FALSE
148,104,0.098460929,TRUE
142,55,0.098079834,TRUE
117,85,0.097666116,FALSE
134,105,0.097392566,TRUE
144,96,0.097355823,FALSE
148,96,0.097046237,TRUE
126,92,0.097041913,FALSE
126,91,0.096846387,FALSE
144,88,0.096677399,FALSE
119,103,0.096591217,FALSE
117,92,0.096370739,FALSE
142,53,0.096278529,TRUE
117,91,0.096176565,FALSE
142,52,0.096039384,TRUE
137,102,0.095271375,FALSE
148,101,0.095253929,TRUE
132,110,0.094243573,FALSE
138,100,0.094033462,TRUE
148,106,0.093883641,TRUE
114,60,0.093569069,FALSE
132,76,0.093505771,FALSE
132,108,0.09330837,FALSE
160,76,0.093066593,FALSE
155,102,0.092829317,FALSE
155,106,0.092609068,FALSE
114,59,0.092511003,FALSE
119,100,0.092428805,FALSE
132,77,0.092339203,FALSE
160,77,0.092231909,FALSE
154,94,0.09185744,FALSE
126,82,0.091375772,FALSE
137,105,0.091300695,FALSE
132,111,0.091228895,FALSE
117,82,0.090743787,FALSE
119,84,0.090470151,FALSE
140,88,0.09027366,FALSE
150,94,0.090235367,FALSE
132,109,0.090219175,FALSE
148,105,0.090184773,TRUE
137,90,0.090036205,FALSE
150,95,0.089551001,FALSE
137,86,0.089465064,FALSE
144,102,0.089241133,FALSE
155,105,0.088960416,FALSE
148,95,0.088826649,TRUE
137,83,0.088825789,FALSE
155,101,0.088764576,FALSE
154,83,0.088698033,FALSE
160,102,0.088511917,FALSE
117,93,0.088377995,FALSE
160,106,0.088301912,FALSE
142,57,0.087662587,TRUE
137,85,0.087423384,FALSE
154,85,0.087297645,FALSE
119,89,0.08729495,FALSE
148,93,0.087261673,TRUE
160,94,0.08720927,FALSE
138,99,0.087058114,TRUE
117,94,0.086904237,FALSE
151,80,0.086677392,TRUE
154,84,0.086498473,FALSE
119,101,0.086452858,FALSE
119,102,0.086225287,FALSE
119,92,0.086196456,FALSE
119,91,0.086022782,FALSE
119,106,0.086020707,FALSE
148,87,0.08596792,TRUE
144,105,0.085521779,FALSE
126,81,0.085264851,FALSE
160,101,0.085185024,FALSE
134,104,0.085107218,TRUE
141,97,0.085011596,FALSE
144,90,0.084852801,FALSE
160,105,0.084822955,FALSE
144,86,0.08431454,FALSE
144,83,0.083712068,FALSE
132,73,0.08339479,FALSE
117,87,0.083153487,FALSE
126,89,0.082812442,FALSE
117,96,0.082740791,FALSE
119,105,0.082631626,FALSE
138,89,0.082556083,FALSE
144,85,0.0823904,FALSE
118,84,0.082003478,FALSE
119,97,0.081798953,FALSE
119,82,0.081163566,FALSE
140,87,0.080617925,FALSE
142,58,0.080530975,FALSE
138,98,0.08011306,TRUE
160,62,0.080075174,FALSE
132,69,0.079891682,FALSE
159,71,0.079069648,FALSE
132,75,0.079021383,FALSE
142,62,0.078988854,FALSE
148,100,0.078320863,TRUE
132,63,0.078228126,TRUE
138,81,0.078146627,FALSE
118,92,0.078129738,FALSE
119,99,0.077816622,FALSE
132,72,0.077788271,FALSE
132,74,0.077529754,FALSE
148,97,0.077482341,TRUE
121,81,0.077427813,FALSE
153,94,0.076952022,FALSE
115,61,0.07654222,FALSE
132,70,0.076371505,FALSE
121,82,0.076258759,FALSE
160,68,0.076021854,FALSE
138,84,0.075883336,FALSE
126,100,0.075505447,FALSE
160,67,0.075422493,FALSE
126,103,0.075280579,FALSE
150,98,0.075002865,FALSE
160,73,0.074802176,FALSE
150,88,0.07475132,FALSE
118,91,0.074525694,FALSE
150,96,0.074227569,FALSE
160,66,0.073982563,FALSE
132,68,0.073852834,FALSE
129,89,0.073834718,FALSE
138,88,0.073707908,FALSE
118,82,0.073567852,FALSE
148,99,0.073406292,TRUE
126,90,0.073057004,FALSE
129,88,0.072962151,FALSE
126,86,0.072593569,FALSE
114,51,0.072534947,FALSE
160,98,0.072487599,FALSE
135,95,0.072449269,FALSE
138,92,0.072298704,FALSE
138,91,0.072153031,FALSE
126,93,0.07214732,FALSE
126,83,0.07207485,FALSE
132,78,0.071921867,FALSE
138,90,0.071845112,FALSE
160,96,0.071738303,FALSE
155,88,0.071662829,FALSE
160,69,0.071660012,FALSE
132,64,0.071568697,TRUE
158,73,0.071481087,FALSE
138,86,0.071389365,FALSE
141,98,0.071123684,FALSE
126,85,0.070936913,FALSE
160,75,0.070879385,FALSE
138,83,0.07087925,FALSE
118,89,0.070669505,FALSE
121,84,0.070528352,FALSE
119,104,0.070211128,FALSE
159,78,0.070091145,FALSE
141,94,0.069932035,FALSE
114,54,0.069802244,FALSE
160,72,0.069773327,FALSE
138,85,0.06976019,FALSE
160,74,0.069541447,FALSE
114,56,0.069505132,FALSE
135,96,0.069368789,FALSE
117,95,0.069065996,FALSE
114,55,0.069054094,FALSE
129,81,0.069004248,FALSE
132,79,0.068872394,FALSE
133,89,0.068788333,FALSE
159,66,0.068737545,FALSE
116,78,0.068485906,FALSE
119,81,0.068361344,FALSE
141,95,0.068234517,FALSE
160,70,0.068213201,FALSE
138,82,0.068077283,FALSE
141,106,0.06789033,FALSE
114,53,0.067785866,FALSE
114,52,0.067617495,FALSE
114,95,0.067497525,FALSE
115,65,0.067376326,FALSE
145,91,0.067190383,FALSE
159,79,0.067119295,FALSE
156,99,0.067024465,FALSE
157,89,0.066922373,FALSE
133,94,0.066759468,FALSE
150,104,0.066604956,FALSE
159,68,0.06654731,FALSE
137,97,0.066480115,FALSE
121,83,0.066165697,FALSE
157,88,0.066131495,FALSE
159,67,0.066022647,FALSE
141,100,0.065689216,FALSE
116,79,0.065582118,FALSE
117,103,0.065563677,FALSE
159,73,0.06547964,FALSE
141,105,0.065215558,FALSE
121,85,0.065121055,FALSE
116,68,0.065023233,FALSE
126,102,0.064915938,FALSE
137,95,0.064762155,FALSE
126,106,0.064761917,FALSE
157,95,0.064646697,FALSE
116,67,0.064510586,FALSE
130,81,0.064429393,FALSE
129,83,0.064261192,FALSE
117,104,0.064151584,FALSE
118,100,0.064067672,FALSE
116,73,0.063980015,FALSE
115,81,0.063827523,FALSE
132,60,0.063794242,TRUE
133,104,0.063439693,FALSE
157,81,0.06334794,FALSE
137,99,0.063243573,FALSE
141,104,0.063134967,FALSE
132,59,0.063072866,TRUE
119,90,0.062985385,FALSE
117,102,0.06291459,FALSE
156,81,0.06289173,FALSE
118,81,0.0628523,FALSE
133,84,0.062811562,FALSE
117,106,0.062765317,FALSE
159,70,0.062741687,FALSE
159,69,0.062729081,FALSE
129,84,0.062667623,FALSE
144,97,0.06265284,FALSE
119,86,0.06258584,FALSE
117,99,0.062429024,FALSE
126,101,0.062311069,FALSE
154,80,0.06229172,TRUE
133,88,0.062215148,FALSE
126,105,0.062210399,FALSE
140,104,0.062203168,FALSE
119,93,0.06220111,FALSE
119,83,0.062138631,FALSE
135,89,0.062080405,FALSE
159,75,0.062045742,FALSE
133,96,0.061646228,FALSE
128,81,0.061585026,FALSE
137,96,0.061518921,FALSE
135,88,0.061346748,FALSE
126,97,0.061324611,FALSE
116,69,0.06129245,FALSE
159,76,0.061255788,FALSE
119,85,0.06115757,FALSE
159,72,0.061077532,FALSE
144,95,0.061033783,FALSE
114,87,0.060948203,FALSE
117,100,0.060883391,FALSE
159,77,0.060706405,FALSE
116,75,0.060624761,FALSE
132,71,0.060531722,FALSE
154,92,0.060396789,FALSE
121,92,0.060301271,FALSE
117,105,0.060292463,FALSE
116,80,0.060123825,FALSE
141,103,0.059896904,FALSE
116,76,0.059852898,FALSE
133,92,0.059844423,FALSE
118,103,0.059802862,FALSE
114,62,0.059792013,FALSE
133,106,0.059751442,FALSE
129,92,0.059707285,FALSE
116,72,0.059678725,FALSE
144,99,0.059602626,FALSE
118,83,0.059494188,FALSE
116,74,0.059480392,FALSE
133,83,0.059335464,FALSE
116,77,0.059316098,FALSE
121,89,0.059217074,FALSE
129,90,0.059168128,FALSE
157,90,0.05903881,FALSE
160,65,0.058994645,FALSE
129,94,0.058927117,FALSE
129,86,0.058792797,FALSE
148,98,0.058763059,TRUE
157,86,0.0586643,FALSE
114,76,0.058648862,FALSE
116,70,0.058344314,FALSE
126,99,0.058339061,FALSE
115,90,0.058264872,FALSE
157,83,0.058245113,FALSE
141,102,0.058057363,FALSE
115,86,0.057895272,FALSE
128,89,0.057877219,FALSE
150,87,0.057782415,FALSE
133,81,0.057609064,FALSE
117,101,0.057588523,FALSE
129,96,0.057560781,FALSE
114,77,0.05755883,FALSE
141,96,0.057526058,FALSE
129,85,0.057451088,FALSE
133,105,0.057397329,FALSE
125,84,0.057387644,FALSE
157,85,0.057325523,FALSE
128,88,0.057193235,FALSE
138,93,0.056926596,FALSE
114,96,0.056851081,FALSE
157,84,0.056800732,FALSE
144,62,0.056702485,FALSE
115,85,0.056574045,FALSE
114,57,0.056543396,FALSE
118,90,0.056537269,FALSE
129,87,0.056399395,FALSE
133,82,0.056350191,FALSE
125,81,0.056294941,FALSE
129,82,0.05622106,FALSE
133,102,0.056179972,FALSE
118,86,0.056178627,FALSE
138,87,0.056122357,FALSE
158,67,0.055936919,FALSE
118,93,0.055833284,FALSE
154,93,0.055813196,FALSE
125,89,0.055500238,FALSE
119,98,0.055048445,FALSE
133,103,0.054972512,FALSE
114,104,0.05493907,FALSE
118,85,0.054896575,FALSE
155,87,0.054746372,FALSE
141,101,0.054738232,FALSE
125,92,0.054676724,FALSE
133,101,0.054652768,FALSE
135,94,0.054429226,FALSE
138,103,0.054340668,FALSE
159,80,0.054338223,FALSE
160,71,0.054294813,FALSE
129,91,0.054126798,FALSE
157,92,0.054117538,FALSE
139,97,0.05408427,FALSE
135,83,0.054030961,FALSE
157,91,0.054008499,FALSE
118,97,0.05373107,FALSE
160,78,0.053650224,FALSE
129,95,0.053631066,FALSE
158,75,0.053396061,FALSE
133,91,0.053325168,FALSE
115,91,0.053300503,FALSE
121,91,0.053298254,FALSE
141,84,0.053190354,FALSE
133,90,0.053149374,FALSE
154,89,0.053005576,FALSE
137,101,0.052993606,FALSE
158,68,0.052981619,FALSE
114,98,0.052928068,FALSE
133,86,0.052812223,FALSE
135,84,0.052691085,FALSE
158,72,0.052562827,FALSE
135,81,0.052469984,FALSE
154,88,0.052379164,FALSE
117,97,0.052049568,FALSE
121,90,0.052022412,FALSE
133,100,0.051955744,FALSE
152,110,0.051779758,FALSE
118,106,0.051747216,FALSE
156,95,0.051744736,FALSE
121,86,0.05169241,FALSE
158,76,0.051639015,FALSE
133,85,0.051606997,FALSE
118,99,0.051545613,FALSE
121,88,0.051527605,FALSE
125,82,0.051484227,FALSE
119,88,0.051483656,FALSE
160,79,0.051375465,FALSE
138,102,0.051280281,FALSE
152,108,0.051265934,FALSE
114,68,0.051205289,FALSE
158,77,0.051175882,FALSE
138,106,0.051158612,FALSE
157,87,0.051119331,FALSE
128,90,0.05105919,FALSE
130,89,0.050989713,FALSE
157,82,0.050957691,FALSE
128,86,0.050735298,FALSE
141,92,0.05067771,FALSE
130,88,0.050387124,FALSE
128,83,0.050372768,FALSE
135,92,0.050202025,FALSE
125,91,0.050134161,FALSE
152,111,0.050123419,FALSE
133,95,0.049948553,FALSE
144,101,0.049942752,FALSE
130,94,0.04987607,FALSE
118,102,0.049869982,FALSE
114,67,0.049788512,FALSE
153,81,0.049753385,FALSE
118,105,0.049708457,FALSE
158,78,0.0496731,FALSE
128,85,0.049577469,FALSE
152,109,0.049568654,FALSE
135,99,0.049489103,FALSE
121,94,0.049248636,FALSE
138,105,0.049143043,FALSE
128,84,0.049123608,FALSE
160,63,0.049000827,FALSE
135,90,0.048900808,FALSE
137,103,0.048876296,FALSE
135,86,0.048590608,FALSE
138,104,0.04856151,FALSE
141,99,0.048380837,FALSE
125,83,0.048303989,FALSE
118,101,0.047949912,FALSE
158,66,0.04785268,FALSE
124,80,0.047837863,FALSE
121,103,0.047745302,FALSE
141,82,0.047718709,FALSE
137,106,0.047688324,FALSE
133,87,0.047623638,FALSE
158,79,0.047566971,FALSE
135,85,0.047481722,FALSE
135,87,0.047420744,FALSE
153,95,0.047383468,FALSE
135,82,0.047270799,FALSE
128,92,0.046803072,FALSE
154,66,0.046751427,TRUE
158,69,0.046736991,FALSE
115,89,0.046720055,FALSE
128,91,0.04670877,FALSE
158,101,0.046521371,FALSE
116,71,0.046439597,FALSE
144,53,0.04643957,FALSE
138,101,0.046423338,FALSE
141,83,0.046350552,FALSE
144,52,0.04632422,FALSE
115,88,0.046167924,FALSE
145,89,0.046072899,FALSE
144,103,0.046062477,FALSE
135,100,0.045913662,FALSE
140,61,0.045859589,FALSE
132,80,0.045820865,FALSE
158,80,0.045772312,FALSE
133,98,0.045598209,FALSE
133,99,0.045539983,FALSE
117,98,0.045527484,FALSE
114,90,0.045505442,FALSE
153,98,0.045480673,FALSE
152,113,0.045475892,FALSE
152,112,0.045363885,FALSE
133,97,0.045363102,FALSE
158,74,0.045355253,FALSE
129,93,0.045297151,FALSE
114,86,0.04521678,FALSE
126,88,0.045082581,FALSE
121,102,0.045039149,FALSE
153,96,0.045010544,FALSE
159,61,0.044967208,FALSE
144,106,0.044942897,FALSE
114,83,0.044893682,FALSE
160,64,0.044829469,FALSE
156,100,0.044767749,FALSE
135,91,0.044734289,FALSE
123,80,0.044721236,FALSE
115,58,0.044552929,FALSE
158,70,0.044488965,FALSE
130,83,0.044378306,FALSE
124,65,0.044249933,FALSE
128,87,0.044210098,FALSE
114,85,0.044184889,FALSE
125,90,0.044116994,FALSE
128,82,0.044070306,FALSE
147,100,0.044006928,FALSE
144,57,0.043974229,FALSE
125,86,0.04383714,FALSE
119,95,0.043704728,FALSE
154,101,0.043520233,FALSE
145,58,0.043353266,TRUE
115,62,0.043290796,FALSE
130,84,0.043277799,FALSE
121,101,0.043147306,FALSE
154,97,0.043103665,FALSE
129,104,0.043057029,FALSE
158,94,0.042957912,FALSE
153,100,0.042929349,FALSE
125,88,0.04287387,FALSE
125,85,0.042836733,FALSE
124,66,0.042733837,FALSE
121,93,0.042665492,FALSE
129,103,0.042579491,FALSE
145,62,0.042523076,TRUE
154,78,0.042357767,TRUE
154,95,0.041989792,FALSE
118,88,0.041909697,FALSE
133,93,0.041889872,FALSE
154,90,0.041871443,FALSE
126,94,0.04173403,FALSE
154,86,0.041605833,FALSE
129,106,0.041544567,FALSE
119,96,0.041516032,FALSE
130,90,0.041429326,FALSE
120,110,0.041279265,FALSE
130,92,0.041233411,FALSE
121,58,0.041168411,FALSE
130,86,0.04116652,FALSE
141,89,0.041159577,FALSE
116,110,0.04099042,FALSE
120,108,0.04086964,FALSE
152,107,0.040794563,FALSE
157,94,0.040627823,FALSE
116,108,0.040583661,FALSE
154,79,0.040561807,TRUE
129,99,0.040490222,FALSE
114,66,0.04047445,FALSE
140,65,0.040367925,FALSE
114,88,0.040360286,FALSE
130,85,0.04022706,FALSE
154,68,0.040216143,TRUE
158,105,0.040214659,FALSE
154,103,0.040138952,FALSE
125,103,0.040135331,FALSE
132,103,0.040097546,FALSE
125,93,0.040013684,FALSE
121,62,0.040013604,FALSE
120,111,0.039958817,FALSE
123,66,0.039949736,FALSE
129,105,0.039907777,FALSE
154,67,0.039899076,TRUE
135,97,0.039846643,FALSE
135,93,0.039685854,FALSE
116,111,0.039679212,FALSE
143,58,0.039664125,FALSE
121,87,0.039641147,FALSE
128,93,0.039633454,FALSE
114,73,0.03959109,FALSE
156,98,0.039576022,FALSE
154,73,0.039570924,TRUE
160,104,0.039545125,FALSE
120,109,0.039516554,FALSE
155,104,0.039510359,FALSE
115,83,0.039457773,FALSE
144,76,0.03939064,FALSE
154,102,0.039256488,FALSE
116,109,0.039240043,FALSE
156,96,0.039166928,FALSE
144,77,0.039037358,FALSE
130,87,0.038949007,FALSE
130,82,0.03882585,FALSE
147,105,0.038819663,FALSE
156,97,0.03856235,FALSE
115,84,0.038479287,FALSE
129,102,0.038474465,FALSE
154,91,0.03830385,FALSE
118,94,0.038301643,FALSE
160,80,0.0382721,FALSE
132,90,0.038191753,FALSE
124,68,0.038161961,FALSE
145,90,0.038031294,FALSE
128,96,0.038022929,FALSE
159,113,0.038006393,FALSE
118,95,0.038002391,FALSE
132,86,0.037949485,FALSE
114,69,0.037928014,FALSE
154,69,0.037908695,TRUE
130,91,0.037899403,FALSE
124,67,0.03786109,FALSE
154,76,0.037703442,TRUE
129,100,0.037564923,FALSE
145,93,0.03755774,FALSE
124,73,0.037549699,FALSE
116,113,0.037529374,FALSE
114,75,0.037514845,FALSE
154,75,0.037495737,TRUE
116,112,0.037436939,FALSE
135,98,0.037258151,FALSE
129,97,0.037149275,FALSE
128,94,0.037147516,FALSE
132,85,0.037083441,FALSE
121,106,0.03696364,FALSE
114,72,0.036929434,FALSE
154,72,0.036910624,TRUE
114,74,0.036806705,FALSE
154,74,0.036787957,TRUE
154,70,0.036753132,TRUE
154,77,0.036686343,TRUE
115,92,0.036661575,FALSE
114,70,0.036658485,FALSE
128,104,0.03660278,FALSE
120,113,0.036533676,FALSE
121,95,0.036444334,FALSE
120,112,0.036443693,FALSE
149,68,0.036382482,FALSE
125,106,0.03632969,FALSE
154,87,0.036254798,FALSE
126,95,0.036140267,FALSE
157,97,0.036115619,FALSE
118,96,0.036099263,FALSE
149,67,0.03609564,FALSE
124,69,0.035972375,FALSE
159,53,0.035869024,FALSE
121,96,0.035825862,FALSE
121,97,0.035812204,FALSE
149,73,0.035798769,FALSE
159,52,0.035779929,FALSE
147,99,0.035768816,FALSE
147,106,0.03575606,FALSE
144,66,0.035693784,FALSE
123,68,0.035675717,FALSE
124,75,0.03558051,FALSE
121,105,0.035507331,FALSE
144,56,0.035506022,FALSE
156,93,0.035425157,FALSE
158,71,0.035411328,FALSE
136,103,0.035396975,FALSE
123,67,0.035394448,FALSE
139,89,0.035285633,FALSE
124,76,0.035127506,FALSE
123,73,0.035103344,FALSE
124,72,0.035025284,FALSE
144,51,0.034918338,FALSE
124,74,0.034908883,FALSE
125,105,0.034898357,FALSE
139,88,0.034868632,FALSE
145,92,0.034861137,FALSE
126,87,0.034848621,FALSE
129,101,0.03482524,FALSE
124,77,0.034812459,FALSE
129,98,0.034736008,FALSE
126,98,0.034688969,FALSE
115,87,0.034630459,FALSE
115,82,0.034520957,FALSE
135,103,0.034461196,FALSE
157,99,0.034357352,FALSE
126,96,0.034330393,FALSE
149,69,0.034294995,FALSE
150,58,0.03425185,FALSE
124,70,0.034242121,FALSE
115,94,0.034235186,FALSE
136,106,0.034036597,FALSE
149,75,0.033921403,FALSE
144,68,0.033911262,FALSE
125,102,0.033843679,FALSE
157,98,0.033769499,FALSE
120,66,0.03376889,FALSE
115,96,0.033737114,FALSE
130,96,0.033717868,FALSE
128,103,0.033648764,FALSE
144,67,0.033643903,FALSE
123,69,0.033628782,FALSE
135,106,0.033623592,FALSE
150,62,0.033595947,FALSE
141,87,0.033489857,FALSE
149,76,0.033489522,FALSE
120,107,0.033483467,FALSE
157,96,0.033420427,FALSE
149,72,0.033392066,FALSE
144,73,0.033367197,FALSE
141,91,0.033354697,FALSE
135,104,0.033298861,FALSE
149,74,0.033281093,FALSE
123,75,0.033262447,FALSE
149,77,0.033189166,FALSE
122,66,0.033179526,FALSE
125,87,0.033141298,FALSE
130,93,0.033093497,FALSE
118,98,0.033029033,FALSE
121,104,0.032989292,FALSE
116,107,0.032964039,FALSE
146,78,0.032935521,FALSE
128,102,0.032908988,FALSE
153,97,0.032861327,FALSE
123,76,0.032838956,FALSE
128,106,0.032830907,FALSE
132,81,0.032801609,FALSE
123,72,0.032743393,FALSE
136,105,0.032695609,FALSE
149,70,0.032645423,FALSE
123,74,0.032634576,FALSE
142,113,0.032599012,FALSE
123,77,0.032544434,FALSE
142,112,0.032518721,FALSE
144,65,0.032473361,FALSE
114,97,0.032437612,FALSE
147,103,0.032307832,FALSE
135,105,0.032298876,FALSE
125,101,0.032256373,FALSE
123,70,0.032011254,FALSE
122,98,0.031966347,FALSE
144,69,0.031965564,FALSE
154,58,0.0319118,TRUE
120,67,0.0318879,FALSE
157,100,0.031875135,FALSE
145,106,0.031747232,FALSE
144,75,0.031617347,FALSE
146,79,0.031539062,FALSE
128,105,0.031537421,FALSE
125,100,0.031410484,FALSE
141,88,0.031371538,FALSE
121,100,0.031347019,FALSE
149,112,0.031341951,FALSE
146,68,0.031270289,FALSE
153,99,0.031261494,FALSE
136,66,0.031253701,TRUE
