Set1,Set2,Score,IsLinkValid
l1apr01-i-1,sdp3.3-2,0.07390978696269139,false
l1apr01-f-4-5,sdp5.3-1,0.07374656162269262,false
l1apr01-f-4-4,sdp4.2-2,0.07340736091414324,false
l1apr03-i-5,sdp6.1-5,0.07323946145715057,false
l1apr03-f-2.5-2,sdp3.2-2,0.0721518360159892,false
l1apr01-f-4-3,sdp3.2-2,0.07049971662724148,false
l1apr01-f-2.2.4-1,sdp3.3-2,0.07033532931341319,false
l1apr01-f-1.1-5,sdp4.2-3,0.06785885555077573,false
l1apr03-f-2.5-2,sdp6.1-4,0.06506821664880512,false
l1apr01-i-2,sdp3.3-4,0.06476446034291893,true
l1apr03-i-2,sdp3.3-4,0.06476446034291893,true
l1apr01-f-2.4-2,sdp5.2-4.5,0.06412849089026795,false
l1a5.2,sdp5.3-1,0.06308512649700027,false
l1apr01-f-2.2.4-2,sdp6.1-4,0.06171548089777288,false
l1apr03-f-1-2,sdp5.2-4.5,0.06109962159850328,false
l1apr01-i-2,sdp3.3-1,0.06094129304311134,false
l1apr03-i-2,sdp3.3-1,0.06094129304311134,false
l1apr01-f-2.1-5,sdp5.2-4.3,0.059811239048264825,false
l1apr03-f-2.4-1,sdp5.2-1,0.05949764662546236,true
l1apr03-f-2.5-5,sdp6.1-1,0.058787020879799236,false
l1apr01-i-3,sdp6.1-1,0.058151279194632186,false
l1apr01-f-2.4-1,sdp5.2-4.5,0.05794566401434579,false
l1apr03-f-3.2.1-2,sdp6.1-4,0.055125300877592445,false
l1apr01-f-2.4-2,sdp5.2-1,0.05504781947320843,false
l1apr03-f-2.5-5,sdp6.1-2,0.05327536288261001,false
l1apr01-f-5.1-1,sdp4.2-1,0.05323835072518114,false
l1a5.2,sdp5.2-3,0.052432018393055814,false
l1apr01-f-2.2.3-4,sdp3.3-1,0.05122001364334943,false
l1a5.2,sdp5.2-4.3,0.05092051158003817,false
l1apr01-f-5.1-1,sdp5.2-4.5,0.05072004172674427,false
l1apr01-f-2.4-1,sdp4.2-1,0.05028237252409056,false
l1apr01-f-2.4-1,sdp5.2-1,0.049740488317041844,false
l1apr01-f-5.1-1,sdp3.3-2,0.04967876394762476,false
l1apr01-i-3,sdp5.2-1,0.04964588812183795,false
l1apr03-f-3.2.3-2,sdp6.1-4,0.04846717842226381,false
l1apr01-f-2.4-2,sdp4.2-1,0.04836589870923179,false
l1apr01-f-1.2-1,sdp4.2-3,0.04826226853488609,false
l1apr03-f-3.2.1-2,sdp5.3-1,0.047401034659718566,false
l1apr03-f-2.5-2,sdp6.1-1,0.04578273799920521,false
l1apr01-f-2.4-1,sdp6.1-1,0.04572694514771213,false
l1apr03-f-3.4.4-1,sdp6.1-3,0.04509062419917956,false
l1apr01-f-2.4-1,sdp3.2-2,0.045043887648824096,false
l1apr01-f-1.1-5,sdp5.2-1,0.04483622938824155,true
l1apr03-f-5.4-2,sdp5.2-3,0.04480231581446149,false
l1apr03-f-5.5-2,sdp5.2-3,0.04480231581446149,false
l1apr01-f-2.2.3-4,sdp3.3-4,0.04463375353108526,false
l1apr01-f-2.2.4-1,sdp5.2-1,0.04432550260086456,false
l1apr01-f-2.2.3-4,sdp5.2-1,0.044005392374902697,true
l1apr01-f-2.1-4,sdp5.2-1,0.043973261265965846,true
l1apr01-f-4-3,sdp3.3-1,0.043874789347290465,false
l1apr01-f-2.1-1,sdp3.3-1,0.04376005617360202,false
l1apr03-f-3.2.3-2,sdp4.3-2,0.04373517050932692,false
l1apr01-f-2.4-2,sdp3.2-2,0.04320698828926888,false
l1apr03-f-1-2,sdp3.3-4,0.04304619529959754,false
l1apr01-i-3,sdp4.3-1,0.0428933438246206,false
l1apr01-f-2.2.3-4,sdp4.2-3,0.042650523164993674,false
l1apr01-f-4-3,sdp6.1-3,0.04256899889636912,false
l1apr01-i-1,sdp6.1-4,0.042124446307375316,false
l1apr03-f-6.1-1,sdp6.1-1,0.04198051971818477,false
l1apr01-f-2.4-1,sdp4.2-3,0.04192413513016688,false
l1apr03-f-3.2.3-2,sdp5.3-1,0.04167586149514052,false
l1apr01-f-2.4-2,sdp6.1-1,0.04133843634389701,false
l1apr01-f-2.3-1,sdp3.3-1,0.0404353479295637,false
l1apr01-f-2.2.4-4,sdp5.2-1,0.04029772447363446,true
l1apr03-i-5,sdp6.1-4,0.03974535824903549,false
l1apr01-f-2.2.3-4,sdp3.3-2,0.03909587727039966,false
l1apr03-f-6.1-1,sdp3.3-4,0.038864214466355136,false
l1apr01-f-4-4,sdp5.2-4.5,0.03882464116746059,false
l1apr03-f-3.2.1-2,sdp6.1-1,0.038786789268067605,false
l1apr03-f-5.4-2,sdp4.2-3,0.03862698966458375,false
l1apr03-f-5.5-2,sdp4.2-3,0.03862698966458375,false
l1apr01-f-2.3-1,sdp3.3-4,0.038418671875996825,false
l1apr03-i-5,sdp3.3-1,0.038377031326997324,false
l1apr03-f-2.5-5,sdp5.3-1,0.037808547006139614,true
l1apr01-f-2.1-1,sdp3.3-4,0.0375989259837747,false
l1apr01-f-4-3,sdp6.1-5,0.03721524219576905,false
l1apr03-i-5,sdp3.3-4,0.03713814667239754,false
l1apr03-f-2.5-2,sdp3.3-2,0.03713503798288176,false
l1apr03-f-2.4-2,sdp4.2-3,0.03711834475053765,false
l1apr01-f-4-3,sdp5.3-1,0.036751679167448585,false
l1apr01-f-2.2.2-4,sdp5.2-1,0.03642720299525148,true
l1apr03-f-5.4-2,sdp5.2-4.3,0.036104736212411254,false
l1apr03-f-5.5-2,sdp5.2-4.3,0.036104736212411254,false
l1apr01-f-2.1-1,sdp4.2-3,0.03568564782525507,false
l1apr01-i-1,sdp5.3-1,0.03526334321861066,false
l1apr01-i-1,sdp4.2-3,0.03502443179031839,false
l1apr01-f-2.4-2,sdp5.2-4.3,0.03498048589460197,false
l1apr01-i-1,sdp6.1-2,0.034957024497458994,false
l1apr01-i-3,sdp3.3-4,0.03467369310891094,false
l1apr01-i-1,sdp6.1-5,0.034596710510159535,false
l1apr01-f-1.1-5,sdp5.2-4.5,0.03450488681555179,false
l1apr01-f-2.4-2,sdp5.2-3,0.0342738770142425,false
l1apr03-f-3.2.3-2,sdp6.1-1,0.03410205850951324,false
l1apr01-f-2.4-2,sdp5.3-1,0.03409049382275335,false
l1apr01-f-2.2.3-4,sdp5.2-4.5,0.0338654945763162,false
l1apr01-f-2.1-4,sdp5.2-4.5,0.033840767245489074,false
l1apr01-f-2.1-1,sdp3.3-2,0.03382416379752939,false
l1apr01-i-2,sdp6.1-2,0.03371501357603765,false
l1apr03-i-2,sdp6.1-2,0.03371501357603765,false
l1apr01-f-2.4-1,sdp3.3-2,0.03355214478975611,false
l1apr03-f-5.4-2,sdp5.3-1,0.033530951307213695,false
l1apr03-f-5.5-2,sdp5.3-1,0.033530951307213695,false
l1apr01-f-2.4-2,sdp4.2-3,0.033469922668921,false
l1apr01-f-5.1-1,sdp5.2-1,0.0332749756324307,false
l1apr01-f-2.2.3-4,sdp6.1-1,0.03270599621808957,false
l1apr01-f-2.4-1,sdp4.2-2,0.03247628317651261,false
l1apr01-f-4-3,sdp5.2-1,0.032436094001221064,false
l1apr03-f-3.4.4-1,sdp4.3-2,0.03226816879396478,false
l1apr01-f-4-3,sdp3.3-4,0.03202555450617775,false
l1apr01-i-2,sdp4.3-2,0.03190555677813494,false
l1apr03-i-2,sdp4.3-2,0.03190555677813494,false
l1apr01-f-2.4-1,sdp5.2-4.3,0.0316079086622445,false
l1apr01-f-2.4-1,sdp3.3-1,0.03138514992004821,false
l1apr01-f-4-3,sdp3.3-2,0.03136185150896706,false
l1apr01-f-1.2-1,sdp5.2-4.5,0.031227135521341647,true
l1apr03-f-2.5-2,sdp4.2-3,0.03114798606922041,false
l1apr01-f-2.2.4-4,sdp5.2-4.5,0.031012162281686052,false
l1apr01-f-2.4-1,sdp5.2-3,0.030969426137512628,false
l1apr03-f-6.1-1,sdp3.3-1,0.030905033992042523,false
l1apr01-f-2.4-1,sdp5.3-1,0.030803723488777433,false
l1apr01-f-5.1-2,sdp4.2-1,0.03063107388209866,false
l1apr03-f-1-2,sdp4.3-1,0.030474228473336022,false
l1apr01-f-4-4,sdp5.2-4.3,0.030169049961281575,false
l1apr01-f-2.2.4-2,sdp5.2-3,0.030144033221299094,false
l1apr01-i-1,sdp5.2-4.5,0.030102381303473372,false
l1apr01-f-1.1-5,sdp5.2-3,0.02994367352392112,false
l1apr01-f-2.2.3-4,sdp5.2-3,0.029388802772779568,false
l1apr01-i-3,sdp6.1-5,0.029377049347221077,false
l1apr01-f-2.1-4,sdp5.2-3,0.02936734415663156,false
l1apr01-f-1.2-1,sdp4.2-1,0.029245263736620362,false
l1apr01-f-2.1-1,sdp6.1-1,0.029061068265863934,false
l1apr01-f-1.2-1,sdp6.1-1,0.028905725025128132,false
l1apr01-f-2.4-2,sdp4.2-2,0.028594935976191727,false
l1apr01-i-2,sdp4.3-1,0.028560006058431876,false
l1apr03-i-2,sdp4.3-1,0.028560006058431876,false
l1apr01-f-4-4,sdp6.1-3,0.02841900562038128,false
l1apr01-i-3,sdp4.3-2,0.028286920937568925,false
l1apr01-f-2.2.2-4,sdp5.2-4.5,0.028033501779877856,false
l1apr03-f-3.4.4-1,sdp4.2-1,0.027993012080539517,false
l1apr01-f-1.1-5,sdp5.2-4.3,0.027755700861667818,false
l1a5.3,sdp4.2-3,0.027265161799410097,false
l1apr01-f-2.2.3-4,sdp5.2-4.3,0.02724137430206014,false
l1apr01-i-1,sdp4.2-1,0.027230656602459016,false
l1apr01-f-2.1-4,sdp5.2-4.3,0.027221483658708266,false
l1apr01-f-5.1-2,sdp5.2-4.5,0.027205896410381025,false
l1apr01-i-3,sdp3.3-1,0.027115904697818802,false
l1apr01-i-3,sdp3.3-2,0.02702597756938648,false
l1apr01-f-2.2.4-4,sdp5.2-3,0.02691265349159551,false
l1apr01-f-1.2-1,sdp5.2-4.3,0.026834426343108616,false
l1apr03-i-5,sdp6.1-2,0.02682186685287074,false
l1apr01-f-2.1-4,sdp3.3-1,0.026780909919799877,false
l1apr01-f-1.1-5,sdp5.3-1,0.026653198198298433,false
l1apr01-f-2.4-1,sdp3.3-4,0.026613575925457152,false
l1apr01-i-2,sdp4.2-2,0.026227985816176407,false
l1apr03-i-2,sdp4.2-2,0.026227985816176407,false
l1apr01-f-1.2-1,sdp6.1-2,0.02619562901898665,false
l1apr01-f-2.2.3-4,sdp5.3-1,0.026159301546212647,false
l1apr01-f-2.1-4,sdp5.3-1,0.02614020099234115,false
l1apr01-i-3,sdp4.2-2,0.025836655106862855,false
l1apr01-f-4-4,sdp5.2-1,0.025708769503842648,false
l1apr01-f-2.4-2,sdp3.3-2,0.025705697694579473,false
l1apr01-f-2.2.4-2,sdp3.3-1,0.025585902177922885,false
l1apr01-i-1,sdp5.2-4.3,0.02557106366488586,false
l1apr01-f-1.2-1,sdp5.2-1,0.02554850534365618,false
l1apr01-f-1.2-1,sdp4.3-2,0.02549799464618727,false
l1apr01-f-4-4,sdp3.3-1,0.025268091173008215,false
l1apr03-f-3.4.4-1,sdp5.2-4.5,0.02519936893542774,false
l1apr03-f-1-2,sdp5.2-4.3,0.025045832767151246,false
l1apr01-f-2.2.4-4,sdp5.2-4.3,0.0249461562927376,false
l1apr01-i-1,sdp3.2-2,0.02484281012799506,false
l1apr01-f-2.2.3-4,sdp4.2-1,0.024620722205608275,false
l1apr01-f-2.2.2-4,sdp5.2-3,0.02432774318362882,false
l1apr01-i-1,sdp5.2-1,0.02428732296590879,false
l1apr01-f-2.2.4-4,sdp5.3-1,0.023955253418742592,false
l1apr03-f-6.1-1,sdp3.3-2,0.023933921695029548,false
l1apr01-f-2.1-5,sdp3.3-1,0.023869328653412573,false
l1apr01-i-2,sdp4.2-3,0.023836364570123288,false
l1apr03-i-2,sdp4.2-3,0.023836364570123288,false
l1apr03-i-5,sdp4.2-1,0.02374568729804239,false
l1apr03-i-5,sdp5.2-1,0.023731242123934973,false
l1apr01-f-2.2.3-4,sdp4.2-2,0.023714507218858403,false
l1apr03-f-6.1-1,sdp5.2-4.5,0.023057301210255707,false
l1apr01-f-2.1-4,sdp3.3-4,0.02301033266177843,false
l1apr01-f-2.3-1,sdp4.2-3,0.02275332669836309,false
l1apr01-f-5.1-2,sdp5.2-3,0.022742589471546008,false
l1apr01-f-2.2.2-4,sdp5.2-4.3,0.022550124382863565,false
l1apr01-f-4-3,sdp6.1-4,0.02252758343692801,false
l1a5.4,sdp4.2-3,0.02251638278728656,false
l1apr01-f-2.2.3-4,sdp3.2-2,0.022461739938830716,false
l1apr01-f-2.3-1,sdp6.1-1,0.022412227201593644,false
l1apr01-f-4-4,sdp3.3-4,0.022357416840535386,false
l1apr01-f-2.2.3-4,sdp6.1-4,0.02226776518025179,false
l1a5.2,sdp3.3-2,0.022179236436764112,false
l1apr01-f-2.3-1,sdp4.2-1,0.02194230219709967,false
l1apr01-f-2.1-4,sdp4.2-3,0.021839417116982014,false
l1apr03-f-2.4-2,sdp3.3-2,0.021816171744520566,false
l1apr01-f-5.1-2,sdp5.2-4.3,0.021748425658330694,false
l1apr01-f-4-4,sdp6.1-5,0.021693384784419675,false
l1a5.2,sdp4.2-3,0.021680398508393952,false
l1apr03-f-3.4.4-1,sdp5.2-4.3,0.021654583371196832,false
l1apr01-f-2.2.2-4,sdp5.3-1,0.021654395886749347,false
l1apr01-f-1.2-1,sdp6.1-5,0.021142918822632764,false
l1apr01-f-2.1-5,sdp3.3-4,0.02111978015094946,false
l1apr01-f-2.1-1,sdp4.2-1,0.021075559934033945,false
l1apr01-f-2.2.4-2,sdp3.3-2,0.02099581739859351,false
l1apr01-f-2.2.3-4,sdp6.1-3,0.02098760244831397,false
l1apr01-i-2,sdp5.3-1,0.02091453246409899,false
l1apr03-i-2,sdp5.3-1,0.02091453246409899,false
l1apr01-i-1,sdp5.2-3,0.020861083327042767,false
l1apr01-f-2.1-4,sdp3.3-2,0.020700199290892004,false
l1apr01-i-3,sdp5.3-1,0.020602480334686552,false
l1apr01-f-2.2.4-2,sdp3.3-4,0.0205597945501535,false
l1apr01-f-2.1-5,sdp4.2-3,0.020349253871088595,false
l1apr01-f-2.3-1,sdp3.2-2,0.020018189616640054,false
l1apr01-f-2.2.4-2,sdp6.1-1,0.019935394206795902,false
l1apr03-f-3.4.4-1,sdp6.1-5,0.019682622783727486,false
l1apr01-f-4-3,sdp6.1-1,0.019608350527817037,false
l1apr01-f-2.4-2,sdp3.3-1,0.01955328276149582,false
l1apr03-f-6.1-1,sdp6.1-4,0.019530245930299603,false
l1apr01-f-2.1-1,sdp4.2-2,0.019425275283259793,false
l1a5.3,sdp6.1-5,0.019381026164399698,false
l1apr01-f-2.1-1,sdp6.1-3,0.01932057550815346,false
l1apr01-f-2.1-1,sdp3.2-2,0.01922745167059632,false
l1apr01-f-5.1-2,sdp6.1-5,0.019149188529306367,false
l1a5.2,sdp3.3-4,0.019121354069924722,false
l1a5.4,sdp6.1-5,0.019071571354915676,false
l1apr03-f-6.1-1,sdp5.2-4.3,0.019063048640068636,false
l1apr01-f-2.1-1,sdp6.1-4,0.019061407530380617,false
l1apr03-f-6.1-1,sdp6.1-3,0.019036911720456226,false
l1apr01-f-2.3-1,sdp5.3-1,0.018989492956405358,false
l1apr01-f-4-4,sdp3.3-2,0.018948485222699478,false
l1apr01-f-4-3,sdp6.1-2,0.018927595961530253,false
l1apr01-f-2.2.4-2,sdp4.2-3,0.018804863938929425,false
l1apr03-f-6.1-1,sdp5.3-1,0.018768559908735064,false
l1apr01-i-1,sdp4.2-2,0.018609829468301933,false
l1apr01-f-2.3-1,sdp6.1-2,0.018182903231066527,false
l1apr01-f-2.1-5,sdp3.3-2,0.01792637337395518,false
l1a5.2,sdp4.3-1,0.017814602255670758,false
l1apr01-f-2.1-4,sdp6.1-1,0.017785211433772125,false
l1apr03-f-3.4.4-1,sdp5.2-3,0.017041317738724502,false
l1apr01-f-2.3-1,sdp6.1-5,0.016904223186522346,false
l1a5.2,sdp4.3-2,0.016725063568060382,false
l1apr01-f-2.4-2,sdp4.3-2,0.016658492924443727,false
l1apr03-f-2.5-2,sdp3.3-4,0.016654711976383917,false
l1apr01-f-4-4,sdp5.2-3,0.016575120965150805,false
l1apr01-f-2.3-1,sdp6.1-3,0.01629023911225876,false
l1apr01-f-1.2-1,sdp5.2-3,0.016154530080211123,false
l1apr01-f-2.2.3-4,sdp6.1-2,0.01612951164681601,false
l1apr01-f-2.4-2,sdp3.3-4,0.01602126764331302,false
l1apr01-f-2.2.3-4,sdp6.1-5,0.016020691986745,false
l1apr03-f-3.2.1-2,sdp3.3-2,0.015950873736256314,false
l1a5.3,sdp4.3-1,0.015943159781389913,false
l1a5.4,sdp4.3-1,0.015833929906133446,false
l1a5.3,sdp4.3-2,0.015822716748966126,false
l1apr02-f-4.1-2,sdp5.2-3,0.015729198957900755,false
l1apr02-f-4.4-2,sdp5.2-3,0.015729198957900755,false
l1apr03-f-4.2-2,sdp5.2-3,0.015729198957900755,false
l1apr03-f-4.3-2,sdp5.2-3,0.015729198957900755,false
l1apr01-f-2.1-1,sdp6.1-2,0.015306712107783322,false
l1apr03-f-6.1-1,sdp5.2-1,0.015268005688406675,false
l1a5.2,sdp3.3-1,0.015222128428236491,false
l1a5.4,sdp4.3-2,0.01521842183317048,false
l1apr01-f-2.3-1,sdp4.3-2,0.01520795816137966,false
l1apr01-f-2.4-1,sdp4.3-2,0.015052395909906924,false
l1apr01-f-2.2.4-2,sdp6.1-3,0.014908003334067109,false
l1apr03-f-6.1-1,sdp6.1-2,0.01484327882009273,false
l1apr03-f-2.5-1,sdp5.2-3,0.01482170879989241,false
l1apr01-f-2.1-1,sdp6.1-5,0.014748182408402807,false
l1apr01-f-2.4-1,sdp6.1-3,0.014728766605150684,false
l1apr01-f-2.1-5,sdp6.1-1,0.014588133059967945,false
l1apr03-f-6.1-1,sdp6.1-5,0.014531650282749935,false
l1apr03-f-3.4.4-1,sdp3.3-2,0.014419270141348237,false
l1apr01-i-2,sdp5.2-4.5,0.014292563468567686,false
l1apr03-i-2,sdp5.2-4.5,0.014292563468567686,false
l1apr03-f-1-2,sdp5.2-3,0.01422806959070554,false
l1apr03-f-3.2.1-2,sdp3.3-4,0.014109745986786089,false
l1apr03-f-3.2.3-2,sdp3.3-2,0.014024301564953216,false
l1apr01-f-4-3,sdp4.3-1,0.01397088346102472,false
l1apr01-f-5.1-1,sdp5.2-3,0.013906158404953628,false
l1apr01-f-2.4-1,sdp6.1-4,0.013642195983276565,false
l1apr01-f-2.3-1,sdp6.1-4,0.013070288682594878,false
l1apr01-f-2.2.4-2,sdp6.1-2,0.012949819186882417,false
l1apr01-f-2.1-4,sdp4.2-1,0.012898124944437138,false
l1apr01-f-2.2.4-2,sdp4.3-2,0.012763592067579103,false
l1apr01-f-5.1-1,sdp5.3-1,0.012658162144442871,false
l1apr01-f-5.1-1,sdp3.3-4,0.012625136920064091,false
l1apr01-i-2,sdp6.1-5,0.012600467867882471,false
l1apr03-i-2,sdp6.1-5,0.012600467867882471,false
l1apr03-i-5,sdp4.2-3,0.012600204710456392,false
l1apr03-f-3.4.4-1,sdp5.3-1,0.012580185269219979,false
l1apr03-f-2.5-2,sdp3.3-1,0.012569488253654107,false
l1apr01-i-1,sdp4.3-2,0.01250249149874581,false
l1apr01-i-3,sdp6.1-2,0.012484627702669863,false
l1apr01-f-2.3-2,sdp4.3-2,0.012429780520657236,false
l1apr03-f-3.2.3-2,sdp3.3-4,0.012405548184724013,false
l1apr01-i-2,sdp5.2-3,0.012372615998855366,false
l1apr03-i-2,sdp5.2-3,0.012372615998855366,false
l1apr03-i-5,sdp6.1-3,0.012355085748808893,false
l1apr01-f-2.2.4-2,sdp4.2-1,0.012312268953959017,false
l1apr01-f-5.1-2,sdp3.3-2,0.01231191578358405,false
l1a5.4,sdp3.3-2,0.012281728382200357,false
l1apr01-i-3,sdp5.2-3,0.01218801224663319,false
l1apr01-i-2,sdp6.1-4,0.012106242485629012,false
l1apr03-i-2,sdp6.1-4,0.012106242485629012,false
l1apr01-f-4-3,sdp5.2-3,0.012060653489040526,false
l1apr01-f-2.4-1,sdp6.1-2,0.011952286486140152,false
l1apr01-i-3,sdp6.1-4,0.011925613119263368,false
l1apr01-f-2.1-4,sdp4.2-2,0.011888159957210452,false
l1apr01-f-2.1-4,sdp6.1-3,0.011824084279733662,false
l1apr01-i-2,sdp5.2-4.3,0.011816640209019168,false
l1apr03-i-2,sdp5.2-4.3,0.011816640209019168,false
l1apr01-i-2,sdp6.1-3,0.011800438677928135,false
l1apr03-i-2,sdp6.1-3,0.011800438677928135,false
l1apr01-f-2.1-4,sdp3.2-2,0.011767093011369882,false
l1apr01-f-2.1-4,sdp6.1-4,0.011665474925136485,false
l1apr01-i-3,sdp5.2-4.3,0.011640331809773105,false
l1apr01-i-3,sdp6.1-3,0.011624372011184839,false
l1apr01-f-2.1-5,sdp4.2-2,0.01160287836818559,false
l1apr01-f-2.1-5,sdp4.2-1,0.011500289425875726,false
l1apr01-f-5.1-1,sdp3.3-1,0.011415626653864157,false
l1apr01-f-2.2.4-2,sdp6.1-5,0.011379886299096703,false
l1apr01-f-2.3-1,sdp4.2-2,0.011356238153879133,false
l1apr01-f-4-3,sdp5.2-4.5,0.011353324210699131,false
l1apr03-f-3.4.4-1,sdp3.3-1,0.011345304052129253,false
l1apr01-f-4-3,sdp4.3-2,0.011268233660584522,false
l1apr01-f-2.4-1,sdp6.1-5,0.01124306760178464,false
l1apr01-f-2.3-1,sdp5.2-3,0.011233801413724024,false
l1apr03-f-3.4.4-1,sdp3.3-4,0.011203188736206439,false
l1apr03-f-6.1-1,sdp5.2-3,0.011103101874302163,false
l1apr03-i-5,sdp6.1-1,0.0109523199607602,false
l1apr03-f-3.2.1-2,sdp3.3-1,0.01064877535525281,false
l1apr01-f-2.4-2,sdp6.1-3,0.010609100135124666,false
l1a5.2,sdp4.2-1,0.010600438700039853,false
l1apr01-f-2.1-5,sdp3.2-2,0.010491833186211908,false
l1apr01-f-5.1-2,sdp3.3-4,0.010435864053398783,false
l1apr01-f-2.1-5,sdp6.1-4,0.010401227969746574,false
l1a5.4,sdp3.3-4,0.010378672278886562,false
l1apr01-f-5.1-2,sdp5.3-1,0.009672910521229571,false
l1a5.2,sdp3.2-2,0.009670890046579337,false
l1a5.4,sdp5.3-1,0.009609587107798663,false
l1apr01-f-2.1-4,sdp6.1-2,0.009367622301502931,false
l1apr03-f-3.2.3-2,sdp3.3-1,0.009362599149666258,false
l1apr03-f-2.5-2,sdp4.2-1,0.009088696707338782,false
l1apr01-f-2.4-2,sdp6.1-2,0.009028251884207856,false
l1apr01-f-2.1-4,sdp6.1-5,0.009025805245617484,false
l1apr01-f-2.2.4-2,sdp4.2-2,0.00901108380769537,false
l1apr01-f-2.1-5,sdp6.1-3,0.008988491323372465,false
l1apr01-f-4-3,sdp5.2-4.3,0.008822206594565495,false
l1apr01-f-5.1-2,sdp3.3-1,0.00872340975779556,false
l1a5.4,sdp3.3-1,0.008666302222125945,false
l1apr01-f-5.1-1,sdp4.3-2,0.00857387992219704,false
l1apr01-f-1.1-1,sdp4.3-2,0.008564841794189737,false
l1apr01-f-2.4-2,sdp6.1-4,0.008512091226720427,false
l1apr01-f-2.3-2,sdp6.1-1,0.008438043146315702,false
l1apr03-f-3.4.4-1,sdp6.1-2,0.008322717763688463,false
l1apr01-f-2.4-2,sdp6.1-5,0.00809835834940837,false
l1apr03-i-5,sdp4.3-2,0.008040100365922585,false
l1apr01-f-2.2.4-2,sdp5.3-1,0.007861379712165942,false
l1apr01-f-2.3-2,sdp6.1-3,0.007795287959704343,false
l1apr03-f-3.2.1-2,sdp4.2-1,0.007699875090804944,false
l1apr01-f-2.3-2,sdp5.3-1,0.0076854025078205174,false
l1apr01-f-2.3-2,sdp6.1-2,0.007646922805601179,false
l1apr01-f-2.3-1,sdp5.2-1,0.007608847527118556,false
