Set1,Set2,Score,IsLinkValid
51,39,0.12397172830035134,false
82,41,0.12390074256094978,true
102,41,0.12386205888464846,false
85,50,0.12378259463270598,false
105,41,0.1237621351172265,false
97,50,0.12248446298500124,false
107,41,0.12173697344760372,false
81,41,0.12170316611975392,true
56,39,0.12134958972369364,false
98,36,0.1211052915924942,false
106,50,0.1207168357381304,false
96,42,0.12069842094673275,false
86,43,0.12028131377978657,false
96,36,0.12002622361547553,false
92,41,0.11991150469195458,true
90,50,0.11989044540122358,false
88,43,0.11971164042949388,false
51,45,0.11966716644478283,false
90,43,0.11961311411897366,false
101,50,0.1195478103888611,false
104,41,0.11941973259372683,false
113,41,0.11929005834558405,false
104,42,0.11822798932466047,false
110,41,0.11791253518643756,false
56,45,0.11756213275589913,false
91,43,0.11754755893244886,false
60,41,0.11699920891260522,false
101,42,0.11686114604529008,false
108,41,0.11639778523212518,false
99,42,0.1163707985731477,false
109,41,0.1159888097445618,false
81,43,0.11580377173820185,false
93,50,0.1149923100091765,false
99,48,0.11411406284467587,false
111,41,0.11357167674348949,false
61,46,0.11357082465749323,false
84,43,0.11336238354247526,false
65,38,0.11326641728096892,true
57,46,0.11254121142796981,false
103,41,0.11209828282967162,false
105,43,0.1119751004350091,true
54,39,0.11178065140389884,false
88,36,0.11160215004783776,false
84,37,0.11123840037370299,false
94,42,0.11105810264600652,false
103,43,0.11078427389983264,true
61,45,0.11052096093593597,false
55,39,0.1104104253285479,false
83,43,0.11009693781570021,false
104,43,0.10964182940326682,true
53,39,0.10842550737317459,false
106,41,0.10836566034578843,false
52,39,0.10824103937226609,false
102,43,0.1080963546169705,true
106,43,0.10807628585377084,true
100,48,0.1073177382122633,false
85,43,0.10714291001579404,false
59,41,0.10697500421125809,false
99,44,0.10673871787635407,true
54,45,0.10632828268142999,false
55,45,0.10502489266135447,false
96,41,0.10449851991336429,false
92,43,0.10440398187274434,false
95,42,0.1042256623404197,false
89,48,0.10413568108281379,false
112,41,0.10356374886378547,false
60,46,0.10322373469115141,false
53,45,0.10313679382843768,false
52,45,0.102961323695638,false
99,41,0.10267615046651264,false
100,37,0.10205636734126845,false
94,50,0.10121020482512595,false
101,41,0.10092354951978169,false
96,48,0.10058829864336577,false
87,43,0.10038586669689845,false
91,37,0.0993381769807212,false
97,42,0.09877651400699118,false
86,48,0.09849411843817511,false
96,43,0.09824709607597801,false
88,48,0.09811987278826269,false
93,41,0.09773529835213954,true
60,45,0.09630075647368351,false
82,43,0.09609282159566504,false
84,49,0.0959307621724311,false
103,37,0.09578147164752943,false
57,39,0.0956630540934314,false
59,46,0.09437977876872665,false
84,48,0.09425028669912636,false
82,37,0.09418305651686563,false
105,37,0.09283949150651123,false
57,45,0.0926773027479868,false
100,49,0.09198554656251837,false
92,37,0.09160518835343812,false
90,48,0.09149524643921661,false
96,44,0.09118884356463017,true
81,48,0.09100721337328913,false
100,41,0.0908442698825513,false
101,43,0.08984596957031311,true
99,43,0.08978743803459456,false
91,48,0.08964066797822376,false
97,48,0.08952263655057817,false
81,44,0.08885535000332355,false
102,37,0.08882036116798395,false
87,36,0.08812100674715685,false
97,41,0.08810604755019467,false
59,45,0.08804994431214268,false
51,38,0.08797431444210435,false
93,43,0.0874030486965951,false
106,37,0.0873524622792026,false
56,38,0.08706074563036058,false
94,48,0.08705339984705228,false
100,43,0.08670050156656738,false
104,36,0.08653155719548865,false
83,48,0.0858836215117403,false
94,43,0.0856074746223435,false
99,37,0.08508842488240534,false
91,49,0.08491109099724117,false
98,41,0.08471189531239605,false
81,37,0.08402573182674353,false
89,44,0.08383143378127401,false
98,48,0.08375074384660058,false
85,48,0.08357926490986105,false
95,41,0.08324203520621536,false
101,37,0.08271951939256642,false
82,49,0.08258740649035341,false
103,49,0.0817787691046001,false
92,48,0.0810745254196552,false
87,39,0.08057156859833135,false
89,37,0.08034003472788788,false
88,44,0.08009860811073487,false
86,37,0.07982033767729099,false
95,50,0.07972581988707844,false
94,41,0.07972474349654797,false
98,39,0.07929444406402955,false
105,48,0.07910472856565767,false
92,49,0.07895352020090088,false
105,49,0.07842593756016437,false
99,49,0.07814261546062926,false
54,38,0.07789843417744027,false
91,31,0.07752590845364445,false
62,38,0.07717116137604993,true
87,48,0.07705495425287419,false
55,38,0.07694354203467349,false
104,39,0.07652323713252612,false
82,48,0.07619879148552468,false
102,49,0.07580831966540916,false
97,37,0.07556093949523324,false
53,38,0.07556027937917537,false
52,38,0.07543172610769108,false
84,44,0.07521542447383224,false
86,44,0.07486076373978794,false
98,42,0.07407181670733856,false
96,50,0.07360174810273644,false
106,48,0.07344898028225393,false
102,48,0.07342846548447177,false
106,49,0.0726364603182663,false
104,48,0.07257999959377123,false
103,48,0.07255705043067076,false
97,49,0.07217720955082793,false
66,38,0.07179689442829794,false
67,38,0.07179672464524439,false
90,37,0.0709493681784637,false
88,50,0.07092490663009449,false
101,49,0.07074514415274173,false
97,44,0.07057528042138707,true
93,48,0.07051191009354263,false
65,39,0.07046732701793786,true
83,44,0.07041326069959893,false
90,44,0.0702632406163519,false
83,37,0.0702040143827079,false
95,44,0.06986177880387522,true
95,43,0.06975291955333408,false
98,50,0.06968686890102395,false
89,49,0.06931463366002698,false
100,44,0.06920397364916543,true
57,38,0.06863226186108404,false
85,37,0.06832035972104336,false
61,38,0.06825987713900848,true
93,37,0.06817254610955725,false
86,49,0.06815841455765154,false
91,44,0.06813167094040053,false
66,47,0.06810614034345544,false
104,44,0.06694559867631938,false
92,44,0.06553082980550777,false
101,48,0.06519853029304613,false
81,49,0.06507833454040614,false
85,44,0.06493066715573803,false
97,43,0.06474695895130492,false
76,38,0.06403695917891188,false
77,38,0.06342203163859668,false
87,44,0.06317491608410582,false
82,44,0.0624729753522466,false
101,40,0.062450518938063325,false
104,45,0.06219038425756541,false
88,39,0.06209079916086419,false
98,43,0.06180969625854032,false
83,49,0.06141275446847188,false
90,49,0.06087600486941502,false
63,38,0.0607786268224117,true
90,31,0.06063872017046987,false
102,45,0.060207388717343394,false
73,38,0.05980546932443322,false
85,49,0.05976497944794985,false
102,39,0.05966050486644778,false
97,39,0.05857527633021332,false
99,39,0.05853615485223833,false
105,44,0.058503643610342854,false
93,49,0.05838890998058187,false
95,39,0.05823386538084155,false
105,39,0.05734919465952029,false
69,38,0.057333345468574576,false
102,44,0.057054934881973704,false
75,38,0.05672141909011236,false
96,46,0.05596568182491933,false
72,38,0.05581943403470951,false
87,50,0.05581224250627019,false
74,38,0.05546233055162901,false
106,44,0.055452434212422394,false
64,38,0.05540421741576684,true
70,38,0.05464313061767466,false
83,39,0.054348332878238155,false
103,44,0.054332895325309785,false
98,44,0.053942971229422404,true
78,38,0.05392492202824424,false
62,46,0.05378756674300438,false
104,50,0.05317179149036231,false
110,32,0.052887701309562225,false
93,44,0.05281985430045819,false
87,45,0.05261946387442579,false
108,32,0.05220828547802508,false
109,32,0.052024846343288605,false
104,46,0.05198067571895769,false
86,39,0.05176730383600569,false
102,46,0.051695018560586226,false
113,32,0.05152590736241564,false
112,32,0.05152131230822103,false
79,38,0.051403084670961684,false
68,38,0.05101872658050374,false
111,32,0.05094068164456452,false
83,45,0.05059389529954146,false
101,44,0.05043366899565154,false
91,32,0.05041179130017321,false
87,46,0.050157512376646084,false
94,37,0.05005294519495037,false
62,39,0.04998876615746263,true
96,45,0.04981166609619191,false
96,39,0.04966852321762492,false
96,37,0.048109527826535034,false
90,39,0.04808593645569537,false
98,46,0.04798575220712142,false
105,40,0.04754596222842768,false
103,45,0.04749610902970925,false
83,46,0.047339032456474396,false
104,37,0.04725567808447316,false
113,31,0.04707637761143126,false
112,31,0.04707217936403528,false
66,39,0.04667385662618045,false
67,39,0.04629766507450056,false
107,32,0.04622358020917579,false
98,45,0.04617322363002255,false
98,37,0.045851572670679595,false
89,32,0.04583016045296719,false
98,49,0.045641810686592635,false
105,46,0.04521049558166767,false
94,35,0.0449768841787835,false
97,46,0.04496717329270099,false
95,37,0.04472922979378297,false
86,31,0.04442147339893121,false
88,45,0.044195351839611666,false
85,39,0.043922697302572616,false
99,35,0.04371689375135886,false
100,40,0.043677951363095734,false
97,45,0.04340698586872511,false
99,40,0.04335438352779661,false
89,31,0.043062640855052126,false
106,40,0.04254068738615494,false
107,31,0.04223519128415907,false
86,38,0.041960104271198256,false
71,38,0.04184481703484813,false
110,31,0.041722930187663924,false
101,39,0.04130336490701546,false
108,31,0.04118694131679778,false
109,31,0.041042226798624695,false
102,40,0.04073162627433792,false
76,39,0.040596634094808993,false
96,49,0.040488766879312986,false
111,31,0.04018693290388671,false
77,39,0.040171875905262666,false
106,45,0.04007393115656579,false
101,46,0.039920886489607725,false
95,40,0.03975723058622192,false
88,46,0.03956262953780392,false
78,50,0.03947308553983492,false
81,31,0.03939868003632401,false
88,37,0.03892235137738646,false
85,46,0.03876826782260942,false
90,38,0.03868972187181513,false
104,49,0.03859943239292395,false
95,49,0.0385988603395938,false
81,38,0.038422431469860165,false
105,45,0.03829025441120376,false
91,38,0.038188389671888125,false
94,49,0.037848973746394406,false
82,45,0.037742351339758395,false
79,50,0.037627098601375794,false
67,50,0.037472677685804805,false
99,46,0.037370573007906374,false
68,50,0.037345748175414535,false
73,50,0.03696939094492058,false
86,46,0.03693484419015054,false
85,45,0.03677526162962945,false
85,31,0.0362746303620305,false
113,38,0.03610020803993791,false
112,38,0.03609698864175802,false
92,32,0.03586359147721748,false
69,50,0.03544122112493783,false
94,39,0.035362554908177614,false
80,50,0.03516434429542722,false
75,50,0.03506295228480623,false
85,38,0.03504383263791043,false
103,46,0.03493731831653119,false
72,50,0.03450538056910295,false
82,46,0.03440130384886316,false
84,46,0.03431228960479441,false
74,50,0.0342846332290532,false
100,47,0.03425149233004266,false
76,50,0.03421725892042315,false
103,39,0.03421344996941172,false
88,49,0.03417703344491123,false
77,50,0.03392848150621298,false
68,39,0.033856697718093604,false
84,45,0.03373853135959952,false
70,50,0.033732457716512954,false
92,31,0.033601643616543546,false
101,45,0.033585931220548156,false
81,39,0.033539686425450195,false
73,39,0.03351550190305724,false
100,32,0.033386264181090065,false
106,39,0.03335448546421683,false
61,40,0.03321736681412846,false
99,47,0.03309668959995215,false
66,32,0.03278428143155374,false
97,40,0.032426931742565,false
107,38,0.032355509651727,false
69,39,0.03213010232787536,false
67,32,0.032029076658151905,false
75,39,0.03178717349655687,false
90,46,0.031585736654559694,false
105,34,0.031548474848474485,false
104,40,0.03152352155145034,false
72,39,0.031281693275728086,false
100,31,0.03126461675861059,false
94,40,0.03122661424340168,false
66,45,0.031160182616110494,false
74,39,0.03108156939739438,false
100,39,0.03107027856759168,false
110,38,0.031021268411737565,false
96,40,0.03085174451805213,false
66,31,0.030749786189798112,false
87,37,0.030733070885029395,false
95,46,0.030671269896204417,false
70,39,0.030662648535145616,false
108,38,0.030622757220072537,false
80,38,0.030611411293722034,false
109,38,0.03051516103995934,false
86,45,0.03044443856638161,false
95,38,0.03036147087718631,false
98,40,0.03033623403806267,false
100,35,0.03028903951164741,false
105,47,0.030241467775737524,false
67,31,0.030045642764785906,false
111,38,0.029879244498138113,false
102,34,0.029686642068997078,false
101,34,0.0296608030295448,false
90,32,0.029606660706740083,false
97,38,0.02950445034624339,false
78,47,0.0294010191263259,false
66,46,0.02929561033367394,false
99,38,0.029184841530752754,false
95,45,0.029072254505389042,false
99,45,0.028571513031370465,false
106,34,0.028523287869381176,false
106,46,0.028338839921631127,false
100,38,0.02829565653940052,false
93,32,0.02812422645864264,false
79,47,0.028026059542033632,false
67,47,0.02791104111289092,false
68,47,0.02781649930265131,false
90,45,0.027751235184637072,false
95,35,0.027740200865567284,false
98,38,0.027602177041411283,false
73,47,0.02753617446914121,false
67,46,0.0275077514598507,false
67,45,0.026908780341182444,false
87,49,0.02668393719697335,false
69,47,0.026397936870252593,false
94,33,0.026393064362002183,false
93,31,0.026379118439930738,false
65,46,0.02635865833777622,false
75,47,0.026116188198936314,false
71,50,0.025866821504031953,false
72,47,0.02570088809119209,false
66,50,0.02564223796551388,false
74,47,0.025536467279438254,false
66,35,0.02549512710325519,false
76,47,0.025486284393819735,false
77,47,0.0252711922579421,false
96,35,0.025183244049839463,false
104,34,0.025125741911678608,false
70,47,0.0251251864640862,false
89,39,0.025087785707555738,false
78,39,0.02483379686819493,false
86,47,0.02475286437778088,false
66,40,0.024292922855404093,false
106,32,0.02427083658242928,false
84,39,0.02409395720424288,false
78,40,0.024006094688897733,false
106,47,0.02400066571413746,false
63,39,0.023881068944891785,true
96,38,0.023760599887609198,false
84,47,0.023686333775298923,false
79,39,0.023672426683318662,false
89,45,0.023560024207069846,false
102,47,0.0234868474683603,false
71,39,0.02345019712756557,false
92,45,0.023349536653899074,false
103,47,0.023208116429719906,false
113,40,0.02318324631358346,false
89,38,0.023154359861131506,false
97,35,0.022990285524131807,false
98,35,0.022929098764090536,false
79,40,0.022883432585516,false
67,40,0.022789519402129244,false
106,31,0.022735307932282206,false
96,47,0.022729763504917556,false
68,40,0.02271232549130185,false
91,47,0.022527876104515236,false
100,46,0.02250214839218897,false
73,40,0.0224834387146912,false
84,38,0.02202174574061394,false
53,41,0.021860685331153706,false
52,41,0.021823493004189086,false
84,32,0.02179572308961798,false
64,39,0.021769362111613455,true
63,46,0.02175398479363724,false
97,47,0.021710622287454597,false
101,47,0.021650423689533006,false
69,40,0.021554061421340264,false
75,40,0.02132401207328779,false
89,47,0.021272699668979198,false
92,46,0.021253014477661303,false
100,34,0.021055837955529923,false
72,40,0.020984917238922325,false
62,41,0.020956725232803824,false
74,40,0.02085066673696426,false
80,47,0.020850029458630244,false
76,40,0.02080969213337164,false
97,32,0.02072427976931084,false
77,40,0.020634068215080577,false
104,32,0.020524823951758937,false
70,40,0.020514853677061587,false
84,31,0.020467941092904406,false
89,46,0.02039182352361924,false
98,47,0.020310849143943852,false
88,38,0.020178593948269624,false
99,34,0.02013634991509486,false
58,31,0.019954854520493493,false
64,46,0.019830367452815356,false
81,46,0.019761395979739384,false
102,32,0.01966650848882461,false
97,31,0.019441829168705443,false
103,35,0.019398020306258656,false
98,32,0.019388100186082252,false
92,39,0.019369994574977515,false
71,47,0.01926656868538486,false
58,38,0.019249763912016573,true
104,31,0.019232513516728708,false
101,32,0.019175202499347642,false
62,31,0.019141927578116995,false
81,45,0.019007986471441432,false
66,33,0.01898114218558829,false
104,38,0.018639826036139347,false
103,40,0.0186258306006967,false
81,40,0.01850559355381232,false
86,40,0.018440334798684326,false
102,31,0.0184342579993145,false
78,46,0.0184056709157254,false
80,41,0.01835342261140688,false
67,33,0.01826596111010778,false
84,33,0.018264547146200735,false
103,34,0.018250573647468352,false
66,41,0.018237780263005297,false
68,33,0.01820408964418391,false
98,31,0.01818833445212133,false
90,47,0.018165207413416592,false
102,38,0.018161260214091063,false
53,40,0.018153559394692723,false
52,40,0.018122674127083255,false
99,32,0.01809957464890719,false
101,38,0.018038107695895807,false
73,33,0.018020635272618817,false
101,31,0.01798034596730968,false
80,40,0.017762204976763184,false
92,38,0.017723050781064772,false
84,40,0.017645793161698512,false
80,39,0.01758546892550514,false
88,32,0.017557571474061756,false
79,46,0.01754491661594516,false
93,47,0.017423066160727377,false
105,32,0.017364487737833657,false
83,38,0.017311429251025034,false
69,33,0.017275732793658276,false
73,46,0.017238238014110216,false
94,38,0.01714383192782022,false
75,33,0.01709134661285362,false
99,31,0.016990678426986334,false
72,33,0.016819559702920834,false
91,40,0.01678276789830593,false
82,39,0.01676294688713394,false
74,33,0.01671195697534645,false
76,33,0.016679115540539583,false
88,31,0.016650106949168117,false
77,33,0.016538351726924028,false
69,46,0.01652567677332348,false
78,34,0.016500403747246876,false
70,33,0.016442800430874722,false
66,34,0.016389311755470398,false
105,38,0.016366535439298446,false
75,46,0.016349296039617996,false
105,35,0.01633325316265674,false
105,31,0.01628309677397709,false
81,33,0.016166294797645305,false
78,35,0.016161882311800494,false
82,33,0.016111116787144063,false
92,47,0.0160963069395167,false
72,46,0.01608930923162463,false
76,46,0.01605612729885997,false
78,33,0.01603795145099534,false
67,41,0.016031752356946524,false
68,41,0.01600614354131728,false
74,46,0.01598637826382944,false
57,41,0.01588921191962334,false
73,41,0.015844839292549682,false
70,46,0.015828638888326405,false
77,46,0.01582031038955469,false
71,40,0.01573125986566096,false
79,34,0.015728750622588532,false
61,31,0.01571773606470202,false
97,34,0.01570288557221528,false
67,34,0.015664200121428204,false
66,37,0.015625764260565597,false
68,34,0.015611141483112073,false
105,33,0.015587273231998414,false
87,38,0.015531848395648444,false
84,34,0.015509785560518264,false
104,47,0.015497384983788784,false
73,34,0.015453817925264561,false
83,32,0.015451872505172617,false
78,41,0.015432432543448985,false
79,35,0.015406060382998167,false
82,38,0.015359272985885285,false
102,35,0.015355472301488317,false
67,35,0.015342834196602876,false
102,33,0.015338941656311767,false
68,35,0.015290864106584158,false
79,33,0.01528792523710077,false
95,47,0.015194804241015875,false
69,41,0.015189875697249286,false
67,37,0.015158646516412393,false
103,33,0.01515690619389955,false
73,35,0.015136768190765763,false
100,33,0.015101344812849879,false
70,41,0.015096196862294528,false
62,45,0.015046678440962503,false
75,41,0.015027752145087062,false
69,34,0.014815017621735555,false
72,41,0.01478878055254576,false
101,35,0.014780134442284794,false
57,40,0.014758192617688718,false
79,41,0.014710723852216594,false
74,41,0.014694169685611078,false
76,41,0.014687047513169854,false
75,34,0.014656894979387889,false
101,33,0.014571991297968203,false
95,34,0.014554290680299016,false
83,31,0.014544535515259012,false
81,34,0.014543261551620834,false
77,41,0.014541525385341826,false
65,45,0.014525693336059622,false
69,35,0.014511073481440798,false
72,34,0.014423820764354339,false
91,39,0.014417891930931351,false
94,46,0.0143823050772546,false
75,35,0.014356194875098798,false
74,34,0.014331544718863144,false
76,34,0.014303381141595645,false
88,47,0.014251601603152354,false
77,34,0.014182667397980518,false
99,33,0.014132560975603834,false
72,35,0.014127902398684939,false
70,34,0.014100726206156239,false
81,35,0.014094230499360996,false
67,36,0.01406330094402499,false
74,35,0.014037519483801665,false
76,35,0.014009933709038275,false
61,42,0.014000201974331045,false
106,35,0.013955722383592589,false
77,35,0.013891696522384582,false
87,32,0.013863450423368085,false
94,45,0.013833975120830717,false
70,35,0.013811436431841424,false
89,40,0.013793470829732413,false
65,31,0.013783926352206927,false
80,33,0.013743871734086461,false
82,32,0.01370941269543003,false
96,34,0.013692692097104577,false
100,45,0.01365692799895184,false
91,46,0.01365074110831524,false
94,34,0.0136188860862097,false
66,36,0.013475596336553826,false
84,35,0.013458168121665389,false
103,32,0.013411753191004495,false
103,38,0.013318078559759909,false
81,47,0.013218510289022156,false
68,46,0.013196032006937692,false
112,36,0.013171850417408381,false
87,31,0.013049385890235002,false
86,33,0.012940036899016794,false
58,42,0.012931337639989804,false
82,31,0.012904393287951045,false
97,33,0.012832651093388672,false
106,33,0.012718454925609789,false
71,33,0.012608716131693213,false
103,31,0.012590063028040483,false
65,40,0.012495145378476076,false
62,42,0.012493419130177956,false
58,32,0.012483151023459007,false
106,38,0.012479198084815561,false
83,33,0.012092438440005434,false
71,46,0.012061286766107019,false
93,39,0.011978929054741736,false
83,47,0.01192106130680418,false
62,32,0.011870905152880036,false
80,34,0.011867178295949275,false
91,33,0.011776881398444445,false
85,33,0.01176798437226173,false
86,32,0.011760480529667387,false
90,40,0.011755036842758396,false
86,34,0.01169686380792305,false
98,34,0.011614434736315843,false
85,47,0.011601205485167847,false
96,32,0.01144065709523784,false
80,35,0.01143760724105973,false
93,40,0.01127478370997835,false
58,43,0.011180223654785918,false
80,46,0.011147790567373155,false
71,41,0.011086350606940873,false
93,38,0.011033909872590364,false
92,33,0.011009779934646765,false
62,43,0.010835000696708334,false
82,34,0.010822711621923628,false
71,34,0.010812759951176592,false
96,31,0.010760722386006193,false
87,47,0.01069559966699745,false
58,47,0.010689681919789286,false
91,34,0.010645454790792267,false
89,33,0.01063657970888479,false
71,35,0.010590925923604985,false
82,47,0.010576760141386837,false
82,35,0.010548401877988117,false
58,36,0.010430617578429616,false
92,40,0.010416213633025534,false
78,37,0.010383889414208395,false
62,47,0.010379093433877627,false
79,37,0.009898279435487874,false
86,35,0.009882214076186582,false
68,37,0.009824266683004316,false
73,37,0.009725261200959009,false
61,32,0.009660133512807778,false
94,47,0.009620405756681404,false
90,33,0.009393306991729291,false
93,46,0.009353958758363416,false
69,37,0.009323256994806493,false
75,37,0.00922374863990975,false
80,45,0.009222693129638146,false
113,36,0.00917628144719286,false
113,42,0.00909664028856081,false
72,37,0.009077072418449676,false
104,35,0.009041958516809322,false
74,37,0.009019002066557777,false
93,33,0.009009542553532588,false
76,37,0.009001278411044016,false
91,35,0.008993920499417626,false
91,45,0.008934389207960483,false
77,37,0.008925311896304414,false
70,37,0.008873745383908394,false
96,33,0.008664771923758804,false
95,33,0.008663595068040179,false
61,47,0.008627514714724394,false
92,34,0.008541844891453432,false
56,36,0.0084984278990335,false
65,32,0.008471612472998526,false
78,45,0.008465031531767243,false
61,44,0.008444479133882335,false
61,36,0.008418426976294757,false
89,34,0.00839624275180106,false
66,49,0.008269050129752435,false
58,48,0.008165373638257952,false
79,45,0.008069158307579653,false
68,45,0.008008822506750637,false
62,48,0.007928128876978888,false
73,45,0.007928112428484147,false
58,49,0.007833715149411223,false
110,40,0.00781625231074976,false
98,33,0.007814002642202141,false
83,35,0.007761939967726866,false
92,35,0.007755832809672474,false
65,42,0.007751805136203177,false
83,34,0.007746082083904092,false
108,40,0.0077158417156261636,false
109,40,0.007688731318969413,false
104,33,0.007673844562773492,false
62,49,0.007606106718629511,false
69,45,0.007600395313514898,false
89,35,0.007575724995984182,false
65,47,0.00756604048705262,false
85,35,0.0075536781677097735,false
113,34,0.007546704459921568,false
85,34,0.007538245769196486,false
111,40,0.00752850304998047,false
61,43,0.007520859606010482,false
80,37,0.007519862329318653,false
75,45,0.00751927528918927,false
76,45,0.007433046963495223,false
90,34,0.0074148352105019265,false
65,44,0.007405524433355406,false
110,36,0.007404347160991731,false
72,45,0.007399703634475664,false
113,47,0.007356186696030094,false
112,47,0.007355530675044457,false
74,45,0.007352364208927359,false
70,45,0.007327733147300771,false
108,36,0.007309228058462967,false
62,36,0.007307985521847182,false
109,36,0.0072835463403532925,false
77,45,0.0072759872162827584,false
68,36,0.007158046186007551,false
95,32,0.007134585899620612,false
111,36,0.0071317618685333055,false
93,34,0.007111901422498951,false
73,36,0.0070859099303443905,false
112,40,0.007008655340399376,false
78,49,0.00695496973604611,false
93,45,0.0069250414513494845,false
88,33,0.006847242166884231,false
71,37,0.0068045912885091086,false
69,36,0.006793006167910185,false
56,41,0.006770862395353146,false
95,31,0.006741763269197209,false
75,36,0.0067205035147119814,false
90,35,0.0066902249143825174,false
79,49,0.006629715626453812,false
72,36,0.006613633943528963,false
67,49,0.0066025073963466175,false
65,43,0.0065955411445892485,false
61,48,0.006590175623923688,false
68,49,0.006580143020942407,false
107,47,0.006576615810725567,false
74,36,0.006571323379871421,false
76,36,0.006558409770250881,false
61,34,0.006549634921833703,false
88,40,0.006533750279461164,false
73,49,0.006513830668811074,false
77,36,0.006503059906628308,false
70,36,0.006465488097017255,false
60,38,0.006425633295585259,true
93,35,0.00641689514799266,false
61,49,0.006322498015341972,false
107,40,0.0062664728841360096,false
56,47,0.006250633537209205,false
69,49,0.006244574422329072,false
70,43,0.006211222432464606,false
75,49,0.006177925253680991,false
57,42,0.006163578613843184,false
80,49,0.006123482289246105,false
72,49,0.006079683772039579,false
53,42,0.006056930947688761,false
52,42,0.006046626085201787,false
74,49,0.006040789141727254,false
76,49,0.006028918109323764,false
77,49,0.005978036903843678,false
70,49,0.0059434984453912,false
59,38,0.005875100825414011,true
65,48,0.005779362566869492,false
58,50,0.005768304118381644,false
78,43,0.005664076650226664,false
113,48,0.005619064568672591,false
112,48,0.0056185634633541676,false
62,50,0.0056007061621609336,false
56,48,0.005592636277059972,false
71,45,0.0055471584413449215,false
65,49,0.005544618299143096,false
87,33,0.005406579290173028,false
79,43,0.005399192074527659,false
113,49,0.0053908312328646135,false
112,49,0.005390350481278917,false
67,43,0.005377033890280582,false
68,43,0.0053588205059911615,false
65,36,0.0053272970986670155,false
83,40,0.005323761061769064,false
63,49,0.005312836286515082,false
73,43,0.00530481620984275,false
66,43,0.005289957643920132,false
60,49,0.005250034451281552,false
51,36,0.005241314808460534,false
85,40,0.005180918413385422,false
69,43,0.00508553588562765,false
