Set1,Set2,Score,IsLinkValid
ea3,ea140,0.20184646398181208,true
ea12,ea143,0.201389456553303,true
ea1,ea180,0.20074147409803222,false
ea24,ea171,0.2005055335393812,false
ea3,ea161,0.1994449197498107,true
ea32,ea162,0.1984814785102375,false
ea1,ea174,0.1983960291380491,false
ea19,ea186,0.1977674170502426,true
ea1,ea171,0.19657285508479258,false
ea7,ea161,0.19654240570169879,true
ea24,ea161,0.1937935881852493,false
ea31,ea153,0.19373606201077415,true
ea24,ea188,0.19300705986917827,false
ea7,ea141,0.1925725852657143,true
ea93,ea162,0.19173959043489114,false
ea5,ea161,0.18926601460254278,true
ea25,ea146,0.1873280510381668,true
ea8,ea188,0.18720823410531107,false
ea31,ea162,0.18631444204101819,false
ea21,ea182,0.18612895312973668,false
ea20,ea188,0.18587878985954753,false
ea5,ea171,0.18563699069499134,false
ea77,ea162,0.18461877817607358,false
ea5,ea162,0.1844155988503506,true
ea19,ea145,0.18073622754982147,true
ea11,ea147,0.1805776705402008,true
ea26,ea148,0.17924749627950923,false
ea8,ea178,0.17901791295967806,true
ea15,ea143,0.17875728091297177,false
ea20,ea161,0.17746586026260971,false
ea1,ea140,0.17744171799906297,true
ea26,ea146,0.17734134798718784,true
ea8,ea174,0.17715899710467983,false
ea95,ea162,0.17639568146787576,false
ea7,ea162,0.17605193491503748,true
ea21,ea176,0.17511836528611457,false
ea24,ea180,0.1747639050682118,false
ea15,ea171,0.17416881294348333,false
ea94,ea162,0.17277171744015835,false
ea21,ea186,0.1707088383588635,false
ea54,ea162,0.17050595431069665,false
ea6,ea162,0.1704428992535642,false
ea18,ea162,0.17018318656551068,true
ea24,ea158,0.169884854785143,false
ea27,ea181,0.16985635937449647,false
ea6,ea161,0.1681300944222351,false
ea38,ea145,0.16669983723766413,true
ea14,ea161,0.1660836329194452,true
ea30,ea152,0.16564541905979016,false
ea72,ea162,0.1648118824443752,false
ea16,ea180,0.16467652741595729,true
ea16,ea174,0.1646724044479849,false
ea37,ea145,0.16285829155537054,true
ea3,ea143,0.1617718380298261,false
ea36,ea193,0.15836631976334148,true
ea78,ea162,0.15785173379912762,false
ea5,ea180,0.15725719438173927,false
ea12,ea180,0.15698254167599926,true
ea80,ea155,0.15632814269375814,false
ea15,ea188,0.15611562460424805,false
ea3,ea176,0.1549668750293336,false
ea3,ea177,0.1539859480511461,true
ea33,ea146,0.15372170838075574,false
ea1,ea177,0.1528029390195621,true
ea22,ea146,0.15142768613990681,true
ea23,ea146,0.15142768613990681,false
ea19,ea152,0.15134539830829954,false
ea14,ea158,0.15114123434236465,true
ea7,ea180,0.1505268300723818,false
ea8,ea143,0.15049260185025715,true
ea13,ea147,0.14961843678847075,true
ea27,ea159,0.14955637867466398,false
ea17,ea186,0.1495022201409247,true
ea3,ea182,0.14919679572695776,false
ea24,ea190,0.14889745903846416,false
ea1,ea188,0.1485418058804723,false
ea12,ea171,0.14853941272760207,false
ea11,ea182,0.14802113571489453,false
ea6,ea143,0.14779679166572063,false
ea10,ea173,0.14723442540520737,false
ea28,ea152,0.1470893500064093,false
ea41,ea152,0.14680968715458478,false
ea3,ea158,0.146667011897988,true
ea7,ea174,0.14572530184439336,false
ea68,ea166,0.14539334308201451,false
ea25,ea148,0.14419977907820522,true
ea21,ea158,0.14294261299126826,false
ea5,ea174,0.1390425251861552,false
ea20,ea186,0.13864116662262554,true
ea15,ea174,0.13839246643162398,false
ea24,ea173,0.13778729511330137,false
ea70,ea166,0.1371765581414794,false
ea21,ea173,0.13698996157826415,false
ea30,ea144,0.1365281327212233,true
ea61,ea166,0.13649325716031405,false
ea24,ea174,0.13565343022883103,false
ea14,ea143,0.13529009567010863,false
ea10,ea182,0.13506294882133457,false
ea29,ea152,0.13488764295458633,false
ea18,ea186,0.13426889817360424,false
ea27,ea193,0.13417204119653417,false
ea90,ea162,0.13388975463687308,false
ea12,ea174,0.13342311055026776,false
ea17,ea150,0.1319366977452547,true
ea2,ea177,0.13189497019146343,true
ea30,ea153,0.13141609174044985,true
ea4,ea173,0.13104383765188535,false
ea25,ea152,0.1310247463047175,true
ea26,ea152,0.13058094318481772,false
ea5,ea188,0.1298131117947363,false
ea8,ea177,0.1296285339257492,false
ea4,ea158,0.12937511761227274,false
ea24,ea182,0.1292037713546628,false
ea7,ea171,0.12900817292504513,false
ea25,ea144,0.12857441312371576,true
ea27,ea162,0.12828080191718608,false
ea20,ea177,0.1280200406686466,false
ea19,ea143,0.12794067089537128,false
ea2,ea150,0.127589017501232,true
ea19,ea153,0.12708907049617393,true
ea27,ea172,0.12682393474408665,false
ea12,ea188,0.12664104840387547,true
ea34,ea163,0.12626208160867333,false
ea3,ea173,0.12595743092564765,false
ea11,ea181,0.1256524464727273,true
ea27,ea165,0.1252009074815665,true
ea2,ea161,0.12463173718369396,false
ea17,ea140,0.12443966188636132,true
ea2,ea143,0.12417470024691821,false
ea37,ea152,0.12406086120849899,false
ea26,ea144,0.12396374087277284,true
ea14,ea147,0.12396347071271974,false
ea26,ea165,0.12362889769028479,true
ea16,ea186,0.12316568262984566,true
ea24,ea177,0.12199416440169102,false
ea27,ea175,0.12177008010034861,false
ea26,ea161,0.12143031358368431,false
ea15,ea182,0.12138592735915034,true
ea3,ea150,0.11932232585060247,true
ea16,ea177,0.11904042529978809,false
ea16,ea171,0.1184937245985253,false
ea26,ea162,0.11841466969984828,false
ea11,ea158,0.11839854716615245,false
ea7,ea158,0.11679149458592596,true
ea38,ea152,0.11592915315383741,false
ea19,ea148,0.11582718368836808,false
ea48,ea165,0.11580295988983612,false
ea22,ea148,0.11576787990272837,false
ea23,ea148,0.11576787990272837,false
ea18,ea176,0.11527281066678462,false
ea15,ea177,0.11497892414302195,false
ea89,ea162,0.11475443189798883,false
ea18,ea150,0.11465793481358362,true
ea21,ea180,0.11458497495377588,false
ea54,ea191,0.1143818629685025,false
ea21,ea190,0.11297064165597984,false
ea25,ea161,0.11296145575995858,false
ea19,ea161,0.11294729093324285,false
ea2,ea186,0.11293030754733421,false
ea5,ea158,0.11268429145757881,true
ea32,ea144,0.11245007045010341,true
ea15,ea147,0.11197310073420336,false
ea22,ea161,0.11134515895822462,false
ea23,ea161,0.11134515895822462,true
ea22,ea143,0.11093684522108982,false
ea23,ea143,0.11093684522108982,false
ea25,ea165,0.11048064515691063,true
ea128,ea162,0.10946362074462528,false
ea21,ea174,0.10890515394281286,false
ea18,ea140,0.10883748512005156,true
ea6,ea158,0.10828087976716111,false
ea25,ea163,0.10828044122245324,true
ea4,ea161,0.1080961595410795,false
ea10,ea190,0.10780591244598478,false
ea12,ea147,0.1077917328403381,false
ea27,ea152,0.10734582471918061,false
ea131,ea162,0.10715998659184423,false
ea18,ea182,0.10674565857975805,false
ea7,ea188,0.10673858128198029,false
ea25,ea164,0.10665458999763958,true
ea35,ea162,0.10654397895320857,false
ea26,ea143,0.10645210957280972,false
ea41,ea191,0.10640610252480177,false
ea31,ea144,0.10629156598200964,true
ea16,ea150,0.10627028847830014,true
ea130,ea165,0.10620079571925596,false
ea133,ea165,0.10620079571925596,false
ea44,ea191,0.10553084447567554,false
ea36,ea164,0.10427383206718358,true
ea80,ea162,0.1041184990344122,false
ea25,ea143,0.1040807111076783,false
ea41,ea167,0.1033057010532298,false
ea10,ea176,0.10289493698243884,false
ea15,ea158,0.1024627045618803,true
ea10,ea158,0.10240580234249931,true
ea13,ea161,0.10235358097566831,false
ea26,ea163,0.10227539308977689,true
ea2,ea148,0.1022374023139147,false
ea13,ea143,0.10197824024645905,false
ea3,ea186,0.10188490638888734,false
ea4,ea190,0.10138550764380992,false
ea2,ea176,0.10117048550189121,false
ea2,ea165,0.10109545145912248,false
ea16,ea140,0.10087562591952703,false
ea26,ea164,0.10070960569165738,true
ea7,ea148,0.10048441175745529,false
ea128,ea165,0.10037922143100983,false
ea88,ea162,0.1003735624579636,false
ea4,ea182,0.1001330179213393,false
ea12,ea161,0.0997677968041208,false
ea16,ea188,0.09974061617277337,true
ea29,ea147,0.09952422409579895,true
ea84,ea162,0.09945540853401359,false
ea29,ea191,0.09945306006428027,false
ea10,ea161,0.09934602095235429,true
ea13,ea146,0.09923570771816262,true
ea1,ea150,0.09909808430079847,true
ea19,ea142,0.09903249598809619,false
ea89,ea165,0.09893522038886801,false
ea131,ea165,0.0983761028689262,false
ea15,ea161,0.0983054118168284,true
ea19,ea174,0.09826330032400662,false
ea90,ea165,0.0979443102959089,false
ea58,ea165,0.09787412106059987,false
ea2,ea174,0.09735032877065335,false
ea49,ea165,0.09730548266104826,false
ea2,ea147,0.09728630049199832,true
ea30,ea162,0.09726872355915334,false
ea51,ea165,0.09651619244715723,false
ea20,ea182,0.09629329585925776,false
ea26,ea158,0.09620487266205885,false
ea7,ea176,0.09619181779155761,true
ea30,ea163,0.09591385456671285,true
ea125,ea149,0.09581265454682956,false
ea7,ea165,0.09564489207062178,false
ea3,ea148,0.09517319942719601,false
ea28,ea191,0.09501742817865069,false
ea25,ea183,0.09500213227319938,true
ea81,ea162,0.09488601059693115,false
ea29,ea167,0.09475549572651353,false
ea20,ea176,0.09450683802107589,false
ea22,ea145,0.09448647227960033,true
ea23,ea145,0.09448647227960033,false
ea35,ea165,0.09424721507253019,false
ea129,ea165,0.09413454712138973,false
ea132,ea165,0.09413454712138973,false
ea38,ea162,0.094119841176006,false
ea3,ea165,0.09411015289061157,false
ea45,ea165,0.09391698728564964,false
ea42,ea162,0.0936440661858769,false
ea1,ea161,0.09351886065024227,false
ea10,ea177,0.09334312719235005,false
ea17,ea176,0.09330438296892946,false
ea24,ea176,0.093208117363166,false
ea3,ea174,0.09301976627267394,false
ea19,ea144,0.09297132536184112,true
ea2,ea146,0.0924618920557338,true
ea28,ea167,0.09232245432122158,false
ea16,ea143,0.09228456044000508,true
ea26,ea183,0.09228285754732776,false
ea7,ea182,0.09225073871899767,false
ea82,ea162,0.09224484134413156,false
ea19,ea187,0.09220858207385649,false
ea22,ea153,0.09204049490335416,true
ea23,ea153,0.09204049490335416,false
ea17,ea179,0.09199385084218291,true
ea89,ea144,0.09194759950420595,false
ea20,ea140,0.09146173781744642,false
ea2,ea179,0.0913756783655728,false
ea43,ea162,0.09111004988437504,false
ea11,ea161,0.09095453375913122,false
ea14,ea146,0.09062651385776552,false
ea22,ea165,0.09058041123747403,false
ea23,ea165,0.09058041123747403,false
ea18,ea177,0.09024544456368648,false
ea20,ea162,0.09008792094047749,false
ea17,ea174,0.08978124709699485,false
ea9,ea166,0.08967490779637113,true
ea7,ea177,0.08933398396159191,false
ea36,ea181,0.08926371025882128,false
ea30,ea165,0.08922503748438715,true
ea2,ea180,0.08910346692339038,false
ea121,ea147,0.08905324552157538,false
ea2,ea182,0.08904428322648776,false
ea138,ea165,0.08850100609426416,true
ea21,ea177,0.08848279168449699,false
ea22,ea152,0.08813793664416163,false
ea23,ea152,0.08813793664416163,false
ea120,ea149,0.08802723493493561,false
ea19,ea140,0.08760248300788943,true
ea39,ea162,0.08750496502630598,false
ea104,ea182,0.08729836891047948,false
ea7,ea146,0.08721036428740406,false
ea19,ea150,0.08712144745407853,true
ea104,ea158,0.0869213510848979,false
ea91,ea162,0.0869200112744245,false
ea99,ea148,0.08655331613261363,false
ea88,ea165,0.08653679303490566,false
ea21,ea150,0.08616862878507335,true
ea36,ea147,0.08598006099435038,true
ea5,ea177,0.0857110806241766,false
ea25,ea158,0.08565323485773098,false
ea122,ea147,0.08542781790719374,false
ea19,ea180,0.08524772240916535,false
ea11,ea190,0.0850795567956939,false
ea4,ea176,0.08486556203327274,false
ea78,ea147,0.08485744311673916,false
ea13,ea181,0.08471074122565911,true
ea13,ea158,0.08453987494777557,false
ea14,ea182,0.08448595962241448,true
ea6,ea144,0.08446873751324259,true
ea25,ea153,0.08446128708733575,true
ea26,ea155,0.08439171472230068,true
ea22,ea187,0.0842452058011123,false
ea23,ea187,0.0842452058011123,false
ea21,ea140,0.08419296575180889,true
ea2,ea187,0.08414067341946484,false
ea53,ea165,0.0841001435726534,false
ea4,ea147,0.08400547365942757,true
ea3,ea179,0.08376614883291171,false
ea87,ea162,0.08375102420284121,false
ea19,ea176,0.08359406478870786,false
ea29,ea181,0.08355293411752816,false
ea84,ea165,0.08312869274484103,false
ea11,ea173,0.08309032078055983,false
ea124,ea141,0.08302685308203549,false
ea136,ea141,0.08302685308203549,false
ea22,ea144,0.08301560087677128,true
ea23,ea144,0.08301560087677128,false
ea3,ea180,0.0829467673788912,false
ea29,ea153,0.08266362141876786,true
ea135,ea147,0.08255749553667067,false
ea15,ea181,0.08252779869942763,false
ea59,ea146,0.0823827343835134,false
ea18,ea179,0.08216537751666433,true
ea10,ea166,0.08119966974298276,true
ea3,ea190,0.08116134762664855,false
ea128,ea148,0.0810956682500498,false
ea3,ea146,0.08105162366704265,false
ea56,ea146,0.08099279229169909,false
ea6,ea165,0.08098076792766731,false
ea13,ea154,0.08092823147077131,true
ea5,ea173,0.08068386770815228,true
ea25,ea181,0.08062171747395437,true
ea126,ea147,0.08053224083392692,false
ea82,ea169,0.08051305023110951,false
ea6,ea148,0.08047035327857678,false
ea26,ea168,0.08045394119301348,false
ea44,ea158,0.0803729595398999,false
ea36,ea159,0.0803497564963986,true
ea9,ea167,0.08026451920452174,false
ea25,ea141,0.08025864444623268,false
ea19,ea146,0.08016000475000468,true
ea26,ea153,0.07986839353713589,true
ea129,ea158,0.07979030353184463,false
ea132,ea158,0.07979030353184463,false
ea104,ea161,0.07972374322146619,false
ea26,ea181,0.07961687080956581,false
ea131,ea148,0.07938903046708033,false
ea19,ea151,0.0792641159752619,false
ea5,ea182,0.07909427356740967,false
ea17,ea177,0.07899605960354303,false
ea32,ea158,0.07894402523128134,false
ea30,ea172,0.07885987664911462,false
ea12,ea146,0.07880377109355245,false
ea103,ea183,0.07832249327026809,false
ea48,ea160,0.07805776049691728,false
ea13,ea151,0.07799551608210491,false
ea37,ea153,0.07797595388082591,true
ea33,ea148,0.07765110498766539,false
ea4,ea171,0.07763896478688813,false
ea1,ea186,0.07759608709686476,false
ea122,ea141,0.07759239774976377,false
ea30,ea181,0.07714860770664138,false
ea18,ea174,0.0768738454608134,false
ea22,ea141,0.07681078647173148,true
ea23,ea141,0.07681078647173148,false
ea57,ea165,0.07676289447844495,false
ea25,ea175,0.0767028634478286,false
ea25,ea162,0.07662572110387253,false
ea17,ea187,0.07653494317585208,false
ea36,ea165,0.07652775239062937,false
ea20,ea150,0.07633159475732375,true
ea1,ea148,0.07631116438646106,false
ea16,ea179,0.07615468031777159,true
ea127,ea149,0.0758808619251324,false
ea129,ea161,0.07583699272957277,false
ea132,ea161,0.07583699272957277,false
ea45,ea164,0.07580186088589166,false
ea19,ea177,0.0757930501395074,false
ea26,ea141,0.07578498436594153,false
ea21,ea148,0.07578212291193032,false
ea86,ea160,0.07541402656754619,false
ea11,ea180,0.07501409651320838,false
ea1,ea165,0.07486883906772707,false
ea36,ea172,0.0748438690403892,false
ea6,ea141,0.07481175881603797,true
ea21,ea142,0.07475233321801635,false
ea122,ea140,0.07470797656568255,false
ea14,ea151,0.07461593782470685,false
ea26,ea160,0.07458546464777413,true
ea33,ea144,0.07455297543326388,false
ea130,ea158,0.07449250916346195,false
ea133,ea158,0.07449250916346195,false
ea26,ea175,0.07441774552517033,false
ea3,ea187,0.07407333730547397,false
ea16,ea176,0.0740461977044162,false
ea81,ea165,0.07399097027325481,false
ea67,ea147,0.07398399997025629,false
ea17,ea182,0.07381932746764454,false
ea15,ea190,0.07381503841206562,true
ea19,ea183,0.07380838117681474,false
ea6,ea176,0.07379580481108465,false
ea40,ea162,0.07376140881202525,false
ea17,ea180,0.07372275750004315,false
ea139,ea165,0.07371721754182055,false
ea15,ea173,0.07358477815306519,false
ea6,ea163,0.07314463285765663,true
ea12,ea177,0.07310972978615098,false
ea32,ea161,0.07268152287714465,false
ea11,ea179,0.072653338208252,false
ea7,ea186,0.07253553136926612,false
ea104,ea147,0.07253026335661684,false
ea135,ea140,0.0721978343000104,false
ea25,ea172,0.07210963734748496,false
ea95,ea147,0.07201199099784715,false
ea51,ea160,0.07195456483721469,false
ea53,ea163,0.07182910566467804,false
ea121,ea140,0.07175778231164953,false
ea6,ea182,0.07171823548169537,false
ea45,ea160,0.07166971534139882,false
ea44,ea161,0.07166329060262314,false
ea6,ea175,0.07164889742173974,true
ea14,ea181,0.07155585015653822,false
ea50,ea164,0.0714282301569709,false
ea122,ea179,0.07137552368155946,false
ea31,ea158,0.07128173537608957,false
ea7,ea187,0.07125473967058073,false
ea14,ea154,0.07109518761493554,false
ea54,ea167,0.0710747894007645,false
ea91,ea144,0.07091618263879107,false
ea95,ea161,0.07090217516441395,false
ea41,ea145,0.07076895619896659,false
ea30,ea164,0.07073522899767636,true
ea89,ea160,0.07065881855078344,false
ea26,ea172,0.0706103309882871,false
ea24,ea147,0.07042059865259222,true
ea59,ea171,0.07041608896104878,false
ea12,ea158,0.07032589913623671,false
ea94,ea161,0.07022503171986662,false
ea41,ea194,0.07019977179090607,false
ea94,ea158,0.07012158218064846,false
ea86,ea162,0.06981916629237965,false
ea5,ea176,0.06969248006577801,false
ea9,ea173,0.06968743575746983,false
ea78,ea182,0.06956808327411013,false
ea90,ea160,0.06949257922295202,false
ea95,ea152,0.06948808701993554,false
ea26,ea170,0.06948076911940353,true
ea1,ea184,0.0691829862508531,true
ea66,ea165,0.0691676285006355,false
ea59,ea147,0.06913306381293965,false
ea51,ea164,0.06910919723055291,false
ea2,ea163,0.06898084059494601,false
ea135,ea179,0.06897734979218836,false
ea26,ea192,0.06886905761936045,true
ea22,ea183,0.06886133355491951,false
ea23,ea183,0.06886133355491951,false
ea5,ea147,0.06865503614045819,false
ea126,ea149,0.06865171418811435,false
ea25,ea160,0.06856492943499484,true
ea32,ea167,0.06853462960569434,false
ea86,ea158,0.06843449613644934,false
ea94,ea152,0.06837704284718753,false
ea27,ea160,0.06832716674168271,true
ea31,ea161,0.06822610090970396,false
ea6,ea181,0.06818251772909585,false
ea130,ea161,0.06816090535993911,false
ea133,ea161,0.06816090535993911,false
ea7,ea144,0.06808402697700745,false
ea25,ea159,0.06793833734981708,true
ea47,ea165,0.06791202422828164,false
ea7,ea173,0.06791175621900962,false
ea11,ea176,0.0679022365468812,false
ea3,ea147,0.06785965577384281,false
ea47,ea164,0.06782861901233082,false
ea1,ea176,0.06779575324642956,false
ea130,ea160,0.06739582572211761,false
ea133,ea160,0.06739582572211761,false
ea42,ea191,0.06728716344817307,false
ea22,ea163,0.06727195559854111,true
ea23,ea163,0.06727195559854111,false
ea2,ea184,0.06726317526658981,false
ea13,ea148,0.06725798984762285,false
ea72,ea173,0.06721823777047513,false
ea121,ea162,0.0671959080134459,false
ea25,ea151,0.06714660747281033,false
ea25,ea168,0.0669276838537645,true
ea27,ea147,0.06640251427014572,true
ea5,ea146,0.06637643002711499,false
ea6,ea164,0.06614830006081958,true
ea14,ea176,0.06607371776573201,false
ea110,ea163,0.06601125943061138,false
ea33,ea165,0.06601039919634703,false
ea35,ea160,0.0659408331377111,false
ea18,ea180,0.06587295308813267,false
ea29,ea145,0.06583028180187261,true
ea7,ea140,0.06579168809069828,true
ea131,ea160,0.06570825334601352,false
ea104,ea173,0.0656857793504139,false
ea13,ea152,0.06551615604071642,false
ea31,ea172,0.06542313551417626,false
ea7,ea150,0.06538414719750422,true
ea38,ea153,0.06538142142929396,true
ea19,ea182,0.0653734248908659,false
ea10,ea167,0.06528164294046963,false
ea32,ea172,0.06522076795840752,false
ea31,ea167,0.06507932432543058,false
ea30,ea167,0.06496523582159931,false
ea123,ea186,0.06491854615106561,false
ea33,ea161,0.06491331602860176,false
ea121,ea186,0.06490217930488175,false
ea86,ea155,0.06471590136109946,false
ea95,ea158,0.06469942591680564,false
ea33,ea143,0.06467527246294126,false
ea7,ea163,0.06467341626773405,false
ea2,ea158,0.06465597043107783,false
ea122,ea187,0.06454249863459854,false
ea11,ea154,0.06435163866602661,true
ea14,ea148,0.06434367308246361,false
ea18,ea187,0.06430633168760866,false
ea26,ea159,0.0642297957979126,true
ea3,ea163,0.06413367252777676,false
ea6,ea154,0.06404548472113576,true
ea9,ea171,0.06396905633432266,false
ea137,ea140,0.06393882679528072,false
ea138,ea156,0.06369445357967447,true
ea22,ea158,0.06369286409821014,false
ea23,ea158,0.06369286409821014,true
ea93,ea158,0.06364875330562461,false
ea41,ea153,0.06351496407774944,false
ea26,ea151,0.06350146830446679,false
ea49,ea160,0.06345537702131177,false
ea128,ea160,0.06344573101375142,false
ea28,ea145,0.06324494833710201,true
ea9,ea172,0.06313492702231002,false
ea58,ea160,0.06304626682283432,false
ea72,ea158,0.06286212186464006,false
ea31,ea183,0.06285839951481637,false
ea27,ea183,0.06282705982839867,false
ea3,ea184,0.06261555408164272,true
ea8,ea166,0.0625509069977301,true
ea135,ea141,0.0625084738793427,false
ea1,ea179,0.062405482202530956,false
ea135,ea187,0.06237391020264769,false
ea12,ea181,0.062220983640508855,false
ea129,ea160,0.06217433307939595,false
ea132,ea160,0.06217433307939595,false
ea130,ea173,0.062111665729397886,false
ea133,ea173,0.062111665729397886,false
ea9,ea177,0.062047658701080886,false
ea6,ea151,0.062034959660499385,false
ea9,ea182,0.06195960771156069,false
ea121,ea179,0.06193145424876998,false
ea122,ea186,0.06191049507507081,false
ea25,ea170,0.061874776481262155,true
ea12,ea154,0.06182041714032541,false
ea88,ea160,0.06180395144405118,false
ea129,ea173,0.061775161575905645,false
ea132,ea173,0.061775161575905645,false
ea29,ea194,0.061651645540761725,true
ea16,ea182,0.061637933671623686,false
ea122,ea189,0.061432465269031976,false
ea9,ea180,0.06137273336973683,false
ea77,ea158,0.06122522432604061,false
ea25,ea192,0.06105244090543473,true
ea22,ea154,0.06100758178840246,true
ea23,ea154,0.06100758178840246,false
ea6,ea187,0.06099566964141579,false
ea123,ea147,0.06099201721379556,false
ea33,ea169,0.060930576926663794,true
ea6,ea173,0.060902370020044894,false
ea34,ea144,0.06085878533359038,false
ea127,ea167,0.060847952788110504,false
ea25,ea155,0.06084367179532597,true
ea2,ea185,0.060736912185055045,true
ea93,ea161,0.060692926315972624,false
ea44,ea173,0.0606895147319137,false
ea14,ea152,0.06053596126063154,false
ea122,ea181,0.06042318149246045,false
ea5,ea148,0.060361950678453555,false
ea51,ea141,0.060352013543826265,false
ea131,ea155,0.06028070950735348,false
ea21,ea187,0.0602648846419798,true
ea66,ea166,0.06025276059647635,false
ea15,ea176,0.060225610130856436,false
ea110,ea148,0.06020153939537376,false
ea20,ea148,0.060128412493608535,false
ea77,ea176,0.06012435475131673,false
ea90,ea147,0.060078591832905176,false
ea103,ea149,0.06001201266758051,false
ea4,ea172,0.060000293599933426,true
ea28,ea153,0.05990663611757442,true
ea4,ea143,0.05983320011495946,false
ea135,ea186,0.05983034035103013,false
ea59,ea172,0.059814794269661915,false
ea134,ea189,0.05980039034283787,false
ea77,ea147,0.05979067194933477,false
ea93,ea152,0.059709719063943026,false
ea8,ea184,0.05964382473843947,true
ea31,ea181,0.059630125371183715,false
ea16,ea187,0.05960208886139655,false
ea2,ea173,0.059412670690936344,false
ea58,ea164,0.05938598885711489,false
ea135,ea189,0.05936837205375583,false
ea62,ea171,0.059355542917931235,false
ea2,ea151,0.05933214195829158,false
ea6,ea183,0.05922988378881149,false
ea32,ea177,0.05918226837851446,false
ea32,ea183,0.059174686723056445,false
ea11,ea164,0.05917166480659524,true
ea28,ea194,0.059038093086368135,true
ea37,ea162,0.05894007839247495,false
ea25,ea154,0.0588645904073292,true
ea59,ea173,0.05884876071186885,false
ea123,ea189,0.05881138792916073,false
ea25,ea145,0.05879692431744911,true
ea121,ea189,0.05879656078041563,false
ea24,ea145,0.05863312422490168,true
ea1,ea146,0.05860122955993242,false
ea27,ea168,0.05857867567557578,false
ea130,ea182,0.05841885803384154,false
ea133,ea182,0.05841885803384154,false
ea135,ea181,0.05839299959404886,false
ea11,ea153,0.058308656637183785,true
ea53,ea193,0.05828962357173763,false
ea22,ea151,0.058287374271942936,false
ea23,ea151,0.058287374271942936,false
ea134,ea147,0.058208092845730745,false
ea129,ea182,0.05816625496330223,false
ea132,ea182,0.05816625496330223,false
ea27,ea146,0.05794431148674529,true
ea10,ea171,0.057923296223645004,false
ea123,ea179,0.05789237973312298,false
ea104,ea176,0.057852291643315026,false
ea48,ea164,0.0578475848346835,false
ea53,ea167,0.057742710406165625,false
ea14,ea173,0.05772697999026567,false
ea18,ea158,0.05770420311181394,true
ea32,ea186,0.05766155014469091,false
ea66,ea160,0.05754803953247627,false
ea31,ea177,0.05753918080881859,false
ea6,ea147,0.05745202029720255,true
ea104,ea190,0.05729094892831401,false
ea26,ea169,0.05718593337652061,false
ea32,ea181,0.057163900488264245,false
ea31,ea165,0.05715364538892965,true
ea9,ea185,0.057097402259723,true
ea89,ea153,0.05706961584880924,false
ea62,ea173,0.0570036338656354,false
ea44,ea182,0.05695723993086791,false
ea1,ea187,0.05684397184830444,false
ea101,ea164,0.05673710805364338,false
ea82,ea165,0.05673697812543723,false
ea99,ea152,0.056604743754243424,false
ea32,ea165,0.05648018208372944,true
ea32,ea189,0.056448466781076956,false
