Set1,Set2,Score,IsLinkValid
uc2,gestionebeniculturaliagenzia,0.5371763472693077,true
uc18,idbbanner,0.5363471303018135,true
uc19,gestioneadvertisement,0.533833888703009,true
uc23,controllodatiadvertisement,0.5310206475502716,true
uc2,igestionebeniculturalicomune,0.5298244765566974,false
uc46,igestioneturistaclient,0.525893369414188,false
uc22,news,0.5201743184814811,false
uc30,gestionetagoperatoreagenzia,0.5194589312314322,true
uc23,news,0.5156473335494336,true
uc5,igestionebeniculturalicomune,0.5132456849024618,true
uc57,ricercaavanzata,0.5112060264448739,true
uc5,gestionebeniculturaliagenzia,0.510653747027873,false
uc22,controllodatiadvertisement,0.5076171457748567,true
uc30,dbtag,0.5069733654379932,true
uc18,dbbanner,0.5022623222576318,true
uc28,gestionetagoperatoreagenzia,0.4981917542074197,true
uc2,igestionebeniculturaliagenzia,0.4916385708569445,true
uc3,gestionebeniculturaliagenzia,0.48778767953666236,true
uc23,testonewsrenderertest,0.4867797285860273,false
uc39,bannernode,0.48627334771506453,true
uc30,gestionetagcomune,0.47989565005008494,false
uc18,gestioneadvertisement,0.4756999990418531,true
uc28,gestionetagcomune,0.47553053879618723,false
uc6,idboperatorepuntodiristoro,0.47453667272836403,false
uc22,testonewsrenderertest,0.4740974965472655,false
uc5,igestionebeniculturaliagenzia,0.4703533397841228,false
uc17,bannernode,0.46834812772710704,true
uc3,igestionebeniculturalicomune,0.4682647535136575,false
uc21,newstablemodeltest,0.46344459850559716,false
uc18,igestioneadvertisement,0.46283523940929017,true
uc2,gestionebeniculturalicomune,0.4619186906632509,false
uc48,gestioneturistaclient,0.45946452206006927,true
uc41,beanmenu,0.45291516668747117,true
uc5,gestionebeniculturalicomune,0.45045359996990125,true
uc1,gestionebeniculturaliagenzia,0.4449096136174369,true
uc46,gestioneturistaclient,0.4370371237900685,false
uc3,igestionebeniculturaliagenzia,0.4355085807587074,true
uc46,dbpreferenzediricerca,0.4350638923194986,true
uc41,dbmenu,0.4338900671232902,true
uc38,bannernode,0.4328393229591364,true
uc3,gestionebeniculturalicomune,0.42630377227821303,false
uc1,igestionebeniculturalicomune,0.425826728358787,false
uc28,igestionetagcomune,0.41968692596151197,false
uc21,controllodatiadvertisement,0.41761765116999167,true
uc43,igestionepuntidiristoroagenzia,0.41536003175555236,false
uc20,bannernode,0.4137706243299769,true
uc43,igestionepuntidiristorocomune,0.4108769958670655,true
uc21,news,0.4107599626594969,true
uc48,dbpreferenzegeneriche,0.4059769529325242,true
uc35,iautenticazione,0.40464895667477474,true
uc49,idbturista,0.4044934633858643,false
uc1,igestionebeniculturaliagenzia,0.3996747305998703,true
uc21,testonewsrenderertest,0.39617132868519755,false
uc8,idboperatorepuntodiristoro,0.39473531634531955,false
uc54,beanvisitapr,0.3919877009254509,true
uc30,igestionetagcomune,0.38998426454375096,false
uc4,gestionebeniculturaliagenzia,0.37996030106789414,true
uc41,beanpiatto,0.37954586581243477,true
uc1,gestionebeniculturalicomune,0.3789187321280431,false
uc54,beanvisitabc,0.3779133690173561,true
uc43,gestionepuntidiristoroagenzia,0.37317381204858324,false
uc29,gestionetagoperatoreagenzia,0.3726234795757497,true
uc4,igestionebeniculturalicomune,0.3680321757154004,false
uc5,dbbeneculturale,0.35781322352070283,false
uc2,dbbeneculturale,0.3570958209905634,true
uc52,idbturista,0.35167757985649317,true
uc29,gestionetagcomune,0.34794436609157336,false
uc3,controllobeniculturali,0.347454085463197,true
uc29,idbtag,0.3436178242540042,false
uc51,idbturista,0.34358071340579177,false
uc23,beannews,0.3418615082829124,true
uc10,idboperatorepuntodiristoro,0.3416084365833517,false
uc26,beanvisitapr,0.33431628047509043,true
uc42,beanmenu,0.3327090582159592,true
uc2,controllobeniculturali,0.3319018096091988,true
uc4,igestionebeniculturaliagenzia,0.3303534134344564,true
uc4,gestionebeniculturalicomune,0.32480185149058405,false
uc4,idbbeneculturale,0.324134912155534,true
uc29,igestionetagoperatoreagenzia,0.32359752988346835,true
uc22,beannews,0.32302984228540216,true
uc3,dbbeneculturale,0.3224032368175722,true
uc26,beanvisitabc,0.3223126429053981,true
uc46,dbpreferenzegeneriche,0.3217528327978483,true
uc42,dbmenu,0.32142367179383413,true
uc5,controllobeniculturali,0.320419925600327,false
uc40,idboperatorepuntodiristoro,0.31955580354436497,false
uc32,autenticazione,0.31950244098759595,false
uc1,controllobeniculturali,0.31495867820578277,false
uc40,banner,0.31285556855468494,false
uc33,iautenticazione,0.3114872938924558,false
uc7,igestionepuntidiristoroagenzia,0.3104825939662197,true
uc48,dbpreferenzediricerca,0.30888371619774097,false
uc9,ricercaavanzata,0.30837872314734155,true
uc9,idbpuntodiristoro,0.3058069516022809,true
uc19,banner,0.3041886053617269,true
uc10,igestionepuntidiristorocomune,0.3027276843850045,true
uc10,igestionepuntidiristoroagenzia,0.3012972416382018,true
uc29,dbtag,0.3011853393279328,false
uc5,idbbeneculturale,0.3005536473594623,false
uc46,beanpreferenzadiricerca,0.29711875295216167,true
uc1,dbbeneculturale,0.29671793769864535,true
uc44,igestionepuntidiristoroagenzia,0.29629351426513945,false
uc3,idbbeneculturale,0.29192739876579804,true
uc4,dbbeneculturale,0.2911882330397154,true
uc31,beanoperatoreagenzia,0.29088985251771676,true
uc23,costantiglobali,0.28945670141929386,false
uc32,beanoperatoreagenzia,0.28924839145771053,true
uc2,idbbeneculturale,0.2891063643066698,true
uc16,idbturista,0.28725594866683074,true
uc16,igestioneturistiagenzia,0.2851697235350403,true
uc42,beanpiatto,0.28395505276579963,true
uc4,ricercaavanzata,0.28297176575420163,true
uc53,igestioneturistiagenzia,0.2829475468205055,false
uc40,bannernode,0.28226912273808674,false
uc37,iautenticazione,0.281989446353903,true
uc11,igestionepuntidiristoroagenzia,0.2799343469990337,false
uc21,beannews,0.27899862571115847,true
uc13,igestioneturistiagenzia,0.2785287608928514,true
uc27,ricercaavanzata,0.2769957400133674,false
uc22,costantiglobali,0.2764810744474481,false
uc43,gestionepuntidiristorocomune,0.27633816161633123,true
uc8,igestionepuntidiristoroagenzia,0.27632176862202734,true
uc14,ricercaavanzata,0.2759749105936828,true
uc12,igestioneturistiagenzia,0.2749794520663028,false
uc19,bannernode,0.2743600940239099,false
uc38,banner,0.27393741299116514,false
uc5,beniculturali,0.2714775294662143,true
uc38,idboperatorepuntodiristoro,0.2711209692494822,false
uc1,idbbeneculturale,0.27073231086305644,true
uc30,gestionebeniculturaliagenzia,0.27004794835845564,false
uc12,idbturista,0.26996732270605306,false
uc8,gestionepuntidiristoroagenzia,0.2686188119993004,true
uc38,costantiglobali,0.26715550810099714,false
uc20,banner,0.265672396690597,true
uc28,gestionebeniculturaliagenzia,0.26482966716762685,false
uc2,beanvisitabc,0.26458271138804546,false
uc49,gestioneturistaclient,0.2641841528018637,true
uc8,igestionepuntidiristorocomune,0.26345155386567404,false
uc39,costantiglobali,0.26134260265506654,false
uc6,igestionepuntidiristoroagenzia,0.26132414572690554,true
uc9,igestionepuntidiristoroagenzia,0.25765987055826006,true
uc20,idboperatorepuntodiristoro,0.2568743688336883,false
uc6,igestionepuntidiristorocomune,0.25645609750531995,false
uc46,ricercaavanzata,0.2561748403934482,false
uc10,gestionepuntidiristoroagenzia,0.2555748963046699,true
uc43,idbpuntodiristoro,0.25460334013592256,true
uc39,banner,0.25396512374481,false
uc20,costantiglobali,0.25371186063856904,true
uc19,idboperatorepuntodiristoro,0.25360967441818777,false
uc38,controllodatiadvertisement,0.253422541585826,true
uc14,idbturista,0.2527497519832919,true
uc43,beanmenu,0.25231748562866574,false
uc17,costantiglobali,0.2504326678393937,true
uc18,controllodatiadvertisement,0.24877652901425346,false
uc2,idbvisitabc,0.24667828875206296,false
uc39,bannerdialog,0.2459331237778612,true
uc17,banner,0.24494123311942567,true
uc4,controllobeniculturali,0.24493939243804483,false
uc27,iricerca,0.24451975909234377,true
uc7,gestionepuntidiristoroagenzia,0.2437803405909297,true
uc9,idboperatorepuntodiristoro,0.24350222266977764,false
uc21,costantiglobali,0.24334961437878488,false
uc40,controllodatiadvertisement,0.24251341540026325,true
uc20,controllodatiadvertisement,0.24194479258413332,true
uc38,beanconvenzione,0.24163716810290212,false
uc5,idbvisitabc,0.2408083558575474,false
uc14,igestioneturistiagenzia,0.24000816697894092,true
uc44,gestionepuntidiristoroagenzia,0.23798290655409735,false
uc17,bannerdialog,0.237145531816511,true
uc57,idbpuntodiristoro,0.23648494039971565,false
uc32,beanoperatorepuntodiristoro,0.2353839892607912,false
uc34,iricerca,0.23534656023392383,true
uc13,idbturista,0.23491578586841022,true
uc19,controllodatiadvertisement,0.23468077855759253,true
uc18,bannernode,0.2342549047495837,false
uc9,igestionepuntidiristorocomune,0.23404320633527748,false
uc5,beanvisitabc,0.2333156044076418,false
uc29,igestionetagcomune,0.23307109226186554,false
uc30,gestionepuntidiristoroagenzia,0.2321241586112813,false
uc15,igestioneturistiagenzia,0.2320798269378262,true
uc38,bannerdialog,0.23203091669552872,true
uc31,beanoperatorepuntodiristoro,0.23195473346896006,false
uc2,controllovisitebeniculturali,0.23119344623917254,false
uc20,beanconvenzione,0.23108241425609757,false
uc12,turisti,0.23070030630924904,true
uc42,idboperatorepuntodiristoro,0.2300660440273695,false
uc2,controlserverlauncher,0.22985986364865596,false
uc3,idbvisitabc,0.22672465385449658,false
uc38,controllodati,0.22617756131343325,true
uc28,tagtablemodel,0.2260065660101537,true
uc49,dbturista,0.2259659349131175,false
uc5,controlserverlauncher,0.22458681353011542,false
uc20,bannerdialog,0.224579619920355,true
uc39,controllodatiadvertisement,0.22454693895919428,true
uc3,controllovisitebeniculturali,0.2244542336813659,false
uc20,idbpuntodiristoro,0.22433827580701987,false
uc18,banner,0.2238031734863523,false
uc30,tagtablemodel,0.22336866332258018,false
uc6,gestionepuntidiristoroagenzia,0.2227758082803496,true
uc56,idbpuntodiristoro,0.22191315835071765,false
uc20,controllodati,0.2218409439497082,true
uc51,gestioneturistaclient,0.22162478704746524,false
uc3,beanvisitabc,0.2209107503973409,false
uc29,gestionebeniculturaliagenzia,0.22035894674503836,false
uc40,beanconvenzione,0.2198741136663895,false
uc12,schedaturista,0.21931864737517912,true
uc43,dbpuntodiristoro,0.21907149242679932,true
uc38,idbpuntodiristoro,0.21862455056111593,false
uc34,ricercaavanzata,0.2182541619892694,false
uc12,gestioneturistacomune,0.2181347540107316,true
uc47,gestioneturistacomune,0.2169698918823716,true
uc29,gestionepuntidiristoroagenzia,0.2168776878415601,false
uc17,controllodatiadvertisement,0.21561238693436008,true
uc10,idbpuntodiristoro,0.21464982721072606,true
uc15,gestioneturistacomune,0.21288705895025276,true
uc9,gestionepuntidiristoroagenzia,0.21253245123449405,true
uc47,idbturista,0.21230799311075918,true
uc31,autenticazione,0.21202078206614783,false
uc8,gestionepuntidiristorocomune,0.21198004887330688,false
uc18,messaggierrore,0.21173786950701862,true
uc12,dbturista,0.21161608714933697,false
uc38,igestionepuntidiristoroagenzia,0.21157997978070442,false
uc19,beanconvenzione,0.2114475567016298,false
uc27,ricercastandard,0.21131283971006898,false
uc4,iricerca,0.20991247837314939,true
uc38,igestionepuntidiristorocomune,0.20989731918588064,false
uc52,gestioneturistaclient,0.20944906132200494,false
uc11,gestionepuntidiristoroagenzia,0.20943076518634024,false
uc50,gestioneturistaclient,0.20848006551830522,false
uc14,gestioneturistacomune,0.20778379207150627,false
uc1,controllovisitebeniculturali,0.20766758462539076,false
uc16,gestioneturistacomune,0.207448525710626,false
uc5,controllovisitebeniculturali,0.2063540907275403,false
uc15,idbturista,0.20533392133431347,true
uc20,igestionepuntidiristoroagenzia,0.20525432100407245,false
uc48,beanpreferenzadiricerca,0.20468071056507625,false
uc3,controlserverlauncher,0.2040485858267049,false
uc54,gestionepuntidiristorocomune,0.20365701941913994,false
uc39,beanconvenzione,0.2035160773344159,false
uc8,idbpuntodiristoro,0.20304653013373386,true
uc57,idbbeneculturale,0.2025282173447394,false
uc16,dbturista,0.201921746515581,true
uc47,igestioneturistiagenzia,0.20133529333604458,false
uc32,iautenticazione,0.20097379073430632,false
uc20,igestionepuntidiristorocomune,0.20019624881799997,false
uc56,idbbeneculturale,0.2001575841653877,false
uc9,iricerca,0.20010039606182858,true
uc28,idbpuntodiristoro,0.19964808598799638,false
uc14,dbturista,0.1995604728951998,true
uc39,idboperatorepuntodiristoro,0.1995327548444424,false
uc55,igestioneturistiagenzia,0.19938249434226923,false
uc52,dbturista,0.19858662780995312,true
uc6,idbpuntodiristoro,0.19840991359584045,true
uc1,idbturista,0.19804249715765262,false
uc1,idbvisitabc,0.1974115110656589,false
uc45,igestionepuntidiristorocomune,0.19736926808876223,true
uc2,idbturista,0.1967684277592569,false
uc15,gestioneturistiagenzia,0.19589357763270393,true
uc34,ricercastandard,0.19581151330000576,false
uc45,idboperatorepuntodiristoro,0.19476122221181522,false
uc38,gestionepuntidiristoroagenzia,0.19437653773430216,false
uc17,beanconvenzione,0.19435506917731207,false
uc5,schedabc,0.194185342817866,true
uc13,turisti,0.19341991100152778,true
uc18,idbpuntodiristoro,0.19337000832413534,false
uc20,gestionepuntidiristoroagenzia,0.1924704136416284,false
uc10,beanmenu,0.1920613871117441,false
uc5,idbturista,0.19179908930830206,false
uc28,igestionebeniculturaliagenzia,0.19109085919647603,false
uc43,dboperatorepuntodiristoro,0.191073147288719,false
uc18,beanconvenzione,0.18999303381223465,false
uc13,gestioneturistiagenzia,0.1899384735778899,true
uc1,beanvisitabc,0.18951676767704143,false
uc4,idbpreferenzediricerca,0.18920888817816242,false
uc1,controlserverlauncher,0.18916129312822036,false
uc28,idbbeneculturale,0.18839619487887668,false
uc3,idbturista,0.18786632587248914,false
uc51,dbturista,0.1877288230331078,false
uc9,idbpreferenzediricerca,0.1870370434942137,false
uc12,gestioneturistiagenzia,0.18685008174218498,false
uc53,gestioneturistiagenzia,0.18651448819993977,false
uc49,igestioneturistaclient,0.18508064625122697,true
uc1,beniculturali,0.18451473989128198,true
uc18,dbconvenzione,0.1843320089215204,false
uc43,beanvisitapr,0.18432517133096563,false
uc26,gestionepuntidiristorocomune,0.18428370334610936,false
uc34,iautenticazione,0.18413164706683455,false
uc50,igestioneturistiagenzia,0.18408272301984022,false
uc56,ricercaavanzata,0.18395572295710794,false
uc40,bannerdialog,0.18390726370020472,false
uc47,gestioneturistiagenzia,0.18389053010937717,false
uc18,controllodati,0.18314538587765788,false
uc16,gestioneturistiagenzia,0.18290473819373615,true
uc56,idbturista,0.17963988900915046,false
uc19,bannerdialog,0.17902080994537636,false
uc58,idbturista,0.17891762724361604,false
uc44,idboperatorepuntodiristoro,0.17788377771384586,false
uc10,gestionepuntidiristorocomune,0.17781568693255714,true
uc30,idbpuntodiristoro,0.17712244571324437,false
uc41,idboperatorepuntodiristoro,0.1768994677375928,false
uc28,gestionepuntidiristoroagenzia,0.17681711952746845,false
uc40,igestionepuntidiristorocomune,0.1766401291635861,false
uc16,turisti,0.17517449399998697,false
uc8,idboperatoreagenzia,0.1751058789929026,false
uc29,messaggierrore,0.17350754011930347,false
uc1,idbtag,0.1730629284352956,false
uc14,gestioneturistiagenzia,0.1717408972402698,true
uc4,idbvisitabc,0.17148873821324617,false
uc23,controllodati,0.17012943478026307,true
uc47,dbturista,0.1700607360626918,true
uc30,idbbeneculturale,0.1690789028824072,false
uc40,igestionepuntidiristoroagenzia,0.16886601850154542,false
uc10,dbpuntodiristoro,0.16849837470651544,true
uc14,autenticazione,0.16807570875593794,false
uc1,idboperatorepuntodiristoro,0.1679112926795436,false
uc30,igestionebeniculturaliagenzia,0.167659476085704,false
uc2,beniculturali,0.16712849037341507,true
uc31,idboperatoreagenzia,0.16680357987521008,true
uc43,prnode,0.1667322858588349,true
uc30,gestionepuntidiristorocomune,0.16649341121823846,false
uc4,beanvisitabc,0.16594207658535542,false
uc4,controlserverlauncher,0.1656063834565974,false
uc40,gestionepuntidiristoroagenzia,0.16517690624649486,false
uc2,idbtag,0.16442516633690665,false
uc12,autenticazione,0.16403220108276714,false
uc27,ricerca,0.1638439045496339,true
uc29,gestionepuntidiristorocomune,0.1633650271182039,false
uc15,dbturista,0.16320310416202868,true
uc8,beanmenu,0.16285037931397,false
uc5,idbtag,0.16279251426878003,false
uc9,idbbeneculturale,0.16229374672553615,false
uc51,igestioneturistaclient,0.1619248476549331,true
uc4,ricerca,0.16105661983301625,true
uc26,feedbacktablemodel,0.160722476053656,true
uc45,igestionepuntidiristoroagenzia,0.16048109966060647,false
uc3,beniculturali,0.16044286094595592,true
uc34,idbbeneculturale,0.16003374219932784,false
uc13,gestioneturistacomune,0.15974234843137602,false
uc22,controllodati,0.15960884072994846,false
uc13,dbturista,0.158825981846774,true
uc6,beanmenu,0.15878328670230607,false
uc57,iricerca,0.15865036787024506,true
uc56,gestioneturistacomune,0.15850461879092237,false
uc14,idbpreferenzediricerca,0.15732545537709797,false
uc18,idbconvenzione,0.15648981228520503,false
uc43,beanbanner,0.15622338133375152,false
uc18,costantiglobali,0.15594532644274486,false
uc7,idboperatorepuntodiristoro,0.15568791001952936,false
uc56,ricercastandard,0.15525177912330612,true
uc16,autenticazione,0.1551814724543274,false
uc18,bannerdialog,0.15487809922288653,false
uc6,gestionepuntidiristorocomune,0.15416633783594444,false
uc48,controllodati,0.15415140738127928,true
uc9,ricercastandard,0.15345295349549257,false
uc3,idbtag,0.15339956060445056,false
uc54,igestionepuntidiristorocomune,0.15299917972399515,false
uc43,gestioneadvertisementpuntodiristoro,0.15225048885434045,false
uc38,messaggierrore,0.1521709406616677,false
uc34,idbpuntodiristoro,0.152034079188992,false
uc14,igestioneturistaclient,0.15198614505587932,false
uc50,igestioneturistaclient,0.1519697822159358,false
uc43,beanconvenzione,0.1519617886833357,false
uc10,beniculturali,0.1516406231287196,false
uc24,igestioneturistiagenzia,0.15159699895445478,true
uc27,idbpuntodiristoro,0.15132273406074048,false
uc13,schedaturista,0.15112040770405977,false
uc57,idbturista,0.15111212941167476,false
uc38,beanbanner,0.15089265909831417,true
uc11,idboperatorepuntodiristoro,0.1508771559128648,false
uc52,igestioneturistaclient,0.14979504652937875,true
uc4,idbpuntodiristoro,0.14956288506778412,false
uc58,gestioneturistaclient,0.14943978720407156,false
uc14,gestioneturistaclient,0.14922116649346417,false
uc3,schedabc,0.14919861595921594,false
uc2,schedabc,0.14901062986525718,false
uc4,ricercastandard,0.1484891588634492,true
uc56,dbturista,0.14812082592289808,false
uc29,gestioneturistiagenzia,0.14768330938945762,false
uc26,igestionepuntidiristorocomune,0.14737621416414431,false
uc17,idboperatorepuntodiristoro,0.14677174530727924,false
uc24,iricerca,0.14662289917754212,false
uc20,messaggierrore,0.14639726521075994,false
uc19,gestionepuntidiristoroagenzia,0.1462736975310998,false
uc53,idbturista,0.14588861635887784,false
uc4,idbturista,0.1454290399698751,false
uc14,iricerca,0.14512979531986736,false
uc9,dbpuntodiristoro,0.14490733914275988,true
uc27,idbpreferenzediricerca,0.14468505350416908,false
uc8,dbpuntodiristoro,0.1444557492838424,true
uc39,controllodati,0.1442099716198374,true
uc6,idbturista,0.14357898075362266,false
uc6,dbpuntodiristoro,0.14327834265412254,true
uc7,beanconvenzione,0.14321135111773442,true
uc18,categoria,0.1429578147163295,false
uc3,idboperatoreagenzia,0.14249122355263893,false
uc9,beanmenu,0.14248917845783082,false
uc43,idbvisitapr,0.14220162357768773,false
uc16,idboperatorepuntodiristoro,0.1421555174709836,false
uc9,gestionepuntidiristorocomune,0.14175615389878593,false
uc19,igestionepuntidiristorocomune,0.14160074686494256,false
uc54,igestioneturistiagenzia,0.14150778636616232,false
uc4,controllovisitebeniculturali,0.14126097300925897,false
uc6,idbtag,0.1409880540585188,false
uc17,controllodati,0.14095353548883885,true
uc20,beanbanner,0.14094823840290352,true
uc56,igestioneturistiagenzia,0.140620586426669,false
uc47,schedaturista,0.14006028801689496,true
uc19,igestionepuntidiristoroagenzia,0.13941634357680474,false
uc27,idbbeneculturale,0.13932549738804167,false
uc29,idbpuntodiristoro,0.13917481896564668,false
uc31,dboperatoreagenzia,0.13875009483271272,true
uc38,gestionepuntidiristorocomune,0.1386797726102924,false
uc46,controllodati,0.138650995887602,true
uc8,categoria,0.13816866069107367,false
uc5,iricerca,0.13804775437968778,false
uc58,iricerca,0.13795980514261735,false
uc50,idbturista,0.13762837832998892,false
uc54,feedbacktablemodel,0.13759108143759743,false
uc9,ricerca,0.13750154040951182,true
uc38,beanmenu,0.13648327238208074,false
uc12,beniculturali,0.13623452034290623,false
uc53,feedbacktablemodel,0.13616190962193384,false
uc14,turisti,0.1361110914954919,false
uc8,dboperatorepuntodiristoro,0.13603775670127105,false
uc35,autenticazione,0.13594498316221637,true
uc43,beanoperatorepuntodiristoro,0.13580429443133843,false
uc1,categoria,0.13566705331035608,false
uc22,idboperatorepuntodiristoro,0.1352556211371864,false
uc40,costantiglobali,0.13476730886030872,false
uc55,iautenticazione,0.13461897377203022,false
uc32,dboperatoreagenzia,0.13433774409231897,true
uc47,autenticazione,0.1343218027212373,false
uc51,sitotablemodel,0.13431894635121402,false
uc10,dboperatorepuntodiristoro,0.13427117656953375,false
uc20,gestionepuntidiristorocomune,0.13412944032127339,false
uc46,iricerca,0.13388422839666408,false
uc6,dboperatorepuntodiristoro,0.13373413957018757,false
uc21,controllodati,0.13367174169619922,true
uc15,autenticazione,0.13353671728167152,false
uc40,beanbanner,0.13296545412039215,true
uc19,costantiglobali,0.13286348368271367,true
uc18,idbbeneculturale,0.1327157105101492,false
uc28,ricerca,0.13263636548153798,false
uc57,ricerca,0.13261417966840583,false
uc45,gestionepuntidiristoroagenzia,0.13243968369085993,false
uc15,turisti,0.13192652023002277,false
uc53,gestionepuntidiristorocomune,0.13188808852079198,false
uc30,igestionepuntidiristoroagenzia,0.13176801879016073,false
uc2,igestioneturistaclient,0.13170721795343068,false
uc8,prnode,0.13164954952988497,false
uc29,idbbeneculturale,0.1316437966448175,false
uc15,schedaturista,0.13142162121496026,false
uc12,turistitablemodel,0.13139948928449882,true
uc28,ricercaavanzata,0.13125863884386904,false
uc2,dbtag,0.13058951824734102,false
uc12,igestioneturistaclient,0.13041139626016524,false
uc18,ricercastandard,0.1303364304283636,false
uc57,ricercastandard,0.12970573783133124,false
uc3,idboperatorepuntodiristoro,0.1292276455566814,false
uc5,dbtag,0.1290534798989471,false
uc12,gestioneturistaclient,0.12899614587093394,false
uc29,tagtablemodel,0.1288353964500694,false
uc56,iricerca,0.12880423554202666,true
uc42,igestionepuntidiristorocomune,0.1281124863816884,false
uc34,ricerca,0.12752148221350976,true
uc3,categoria,0.12748394504170563,false
uc18,igestionepuntidiristoroagenzia,0.12726614668898376,false
uc37,categoria,0.12712530306047726,false
uc24,igestionebeniculturalicomune,0.1271244032827036,true
uc56,sitotablemodel,0.12709333637627482,false
uc30,gestionebeniculturalicomune,0.12705636768812215,false
uc1,idboperatoreagenzia,0.12694355842679503,false
uc26,schedabc,0.12670650730030109,false
uc6,idboperatoreagenzia,0.12668969894271495,false
uc57,idbpreferenzediricerca,0.12616423809651361,false
uc24,ricercastandard,0.12584626881418012,false
uc58,ricercastandard,0.12573600784145225,false
uc53,beanvisitapr,0.1255001731720627,false
uc20,beanmenu,0.12538804081577673,false
uc55,igestionebeniculturalicomune,0.12530603967350495,false
uc38,dbpuntodiristoro,0.12508545931968804,false
uc11,igestionepuntidiristorocomune,0.12505870523242693,false
uc4,beniculturali,0.1249654411078464,true
uc2,gestioneturistaclient,0.12494989455999951,false
uc34,idbpreferenzediricerca,0.12488604196805692,false
uc32,gestioneturistiagenzia,0.12484868719162488,false
uc47,turisti,0.12479492783990968,false
uc31,iautenticazione,0.12468023844411776,false
uc36,prnode,0.12435187421973626,false
uc10,beanvisitapr,0.12363366035408935,false
uc28,beniculturali,0.1236303002503553,false
uc53,igestionebeniculturalicomune,0.12359607442073481,false
uc8,beanvisitapr,0.12336251238786285,false
uc57,gestioneturistacomune,0.1232493698324786,false
uc58,sitotablemodel,0.12304818830198644,true
uc41,idbpiatto,0.12291715820796198,true
uc4,idbtag,0.12268093251091289,false
uc57,dbturista,0.12251672980687822,false
uc58,schedaturista,0.12243215551084288,false
uc30,ricerca,0.12242516110153642,false
uc4,igestioneturistaclient,0.12233648310512286,false
uc29,gestionebeniculturalicomune,0.12220653643351373,false
uc55,gestioneturistiagenzia,0.12217995182119686,false
uc45,gestionepuntidiristorocomune,0.12202486587627279,true
uc58,beniculturali,0.12189790234783568,false
uc16,schedaturista,0.12183088455676461,false
uc20,dbpuntodiristoro,0.12151859266722266,false
uc57,igestioneturistiagenzia,0.12149074932807316,false
uc16,gestioneturistaclient,0.12148897351917677,false
uc14,idbpuntodiristoro,0.12147127038647043,false
uc43,idbconvenzione,0.12137256317379358,false
uc28,igestionepuntidiristoroagenzia,0.12126601575979909,false
uc6,beniculturali,0.12115889319150056,false
uc40,gestionepuntidiristorocomune,0.1210793316773311,false
uc2,dbturista,0.12099877701485563,false
uc53,beanvisitabc,0.12099408513007362,false
uc3,iricerca,0.1209404947641877,false
uc29,ricerca,0.12093513886209423,false
